CustomerID,PastLoanID,OriginationDate,TermMonths,RemainingBalance,LatePaymentCount
108643,PL108643_0,2021-06-30,24,9168.34,2
108643,PL108643_1,2023-03-30,12,12502.1,1
108643,PL108643_2,2017-06-30,60,3189.61,1
108644,PL108644_0,2020-05-30,60,15300.35,0
108645,PL108645_0,2020-01-30,12,12073.76,0
108645,PL108645_1,2018-07-30,24,19006.89,0
108646,PL108646_0,2019-01-30,12,8630.22,2
108646,PL108646_1,2017-04-30,24,7120.4,0
108646,PL108646_2,2017-11-30,48,11110.14,1
108647,PL108647_0,2015-08-30,12,11682.3,3
108648,PL108648_0,2019-04-30,24,3068.67,2
108648,PL108648_1,2015-06-30,12,5140.65,4
108650,PL108650_0,2021-11-30,24,18152.93,1
108650,PL108650_1,2019-02-28,60,390.29,0
108650,PL108650_2,2018-03-30,60,17220.84,0
108651,PL108651_0,2017-09-30,60,6699.24,1
108652,PL108652_0,2015-09-30,60,4959.65,1
108652,PL108652_1,2016-02-29,12,15821.8,1
108652,PL108652_2,2015-07-30,60,13885.47,2
108653,PL108653_0,2016-09-30,24,5903.0,2
108655,PL108655_0,2020-05-30,12,5133.72,0
108656,PL108656_0,2016-08-30,48,2030.31,1
108656,PL108656_1,2020-06-30,24,17176.98,0
108656,PL108656_2,2016-12-30,24,18889.18,0
108657,PL108657_0,2020-03-30,24,10645.92,1
108657,PL108657_1,2016-10-30,24,13455.63,3
108657,PL108657_2,2017-05-30,24,16659.39,1
108658,PL108658_0,2022-01-30,24,3245.56,3
108658,PL108658_1,2020-04-30,48,18083.47,2
108660,PL108660_0,2021-03-30,24,17874.81,0
108660,PL108660_1,2017-03-30,36,10377.93,1
108661,PL108661_0,2019-10-30,60,16960.07,0
108661,PL108661_1,2022-06-30,12,15858.23,0
108662,PL108662_0,2022-04-30,36,6709.7,0
108662,PL108662_1,2018-02-28,24,13474.7,1
108664,PL108664_0,2021-08-30,12,18955.77,1
108664,PL108664_1,2016-10-30,60,8280.5,2
108666,PL108666_0,2018-11-30,48,10033.02,0
108666,PL108666_1,2022-02-28,36,357.28,1
108667,PL108667_0,2020-06-30,36,16612.04,2
108667,PL108667_1,2019-01-30,24,6263.05,1
108668,PL108668_0,2020-02-29,12,9793.17,1
108668,PL108668_1,2019-01-30,24,10061.27,3
108668,PL108668_2,2015-08-30,60,4629.03,0
108669,PL108669_0,2016-10-30,36,18494.25,0
108669,PL108669_1,2018-02-28,60,14362.84,1
108670,PL108670_0,2023-05-30,24,11484.02,0
108670,PL108670_1,2016-05-30,48,7236.73,3
108670,PL108670_2,2017-06-30,12,4022.59,3
108671,PL108671_0,2017-03-30,36,10272.11,1
108671,PL108671_1,2021-12-30,12,19948.74,1
108671,PL108671_2,2020-05-30,60,147.71,0
108672,PL108672_0,2019-09-30,48,19676.46,0
108672,PL108672_1,2020-04-30,48,2445.12,1
108673,PL108673_0,2019-12-30,12,18623.67,2
108673,PL108673_1,2019-04-30,60,18743.26,1
108674,PL108674_0,2017-04-30,48,7915.77,1
108674,PL108674_1,2019-10-30,12,1477.52,2
108674,PL108674_2,2017-06-30,60,13754.72,2
108675,PL108675_0,2020-06-30,12,17033.53,0
108675,PL108675_1,2018-03-30,24,8429.71,0
108677,PL108677_0,2021-01-30,12,2290.07,2
108677,PL108677_1,2020-06-30,48,18082.95,2
108678,PL108678_0,2022-10-30,24,8080.27,1
108678,PL108678_1,2021-01-30,12,8977.96,0
108679,PL108679_0,2021-02-28,36,19167.31,2
108680,PL108680_0,2016-12-30,12,16465.03,2
108681,PL108681_0,2015-07-30,60,14739.23,1
108681,PL108681_1,2021-06-30,36,5406.23,2
108682,PL108682_0,2015-09-30,60,6501.48,1
108682,PL108682_1,2020-09-30,12,8412.4,0
108682,PL108682_2,2019-04-30,12,4832.06,0
108683,PL108683_0,2016-04-30,12,2395.49,0
108683,PL108683_1,2015-08-30,60,3609.83,0
108683,PL108683_2,2020-09-30,36,19971.25,0
108684,PL108684_0,2022-06-30,12,7487.35,0
108684,PL108684_1,2021-09-30,24,2750.58,2
108685,PL108685_0,2018-04-30,12,5045.77,1
108685,PL108685_1,2019-08-30,12,18374.43,2
108685,PL108685_2,2018-05-30,24,15061.78,3
108687,PL108687_0,2020-06-30,36,17523.57,0
108687,PL108687_1,2022-03-30,36,3128.31,2
108688,PL108688_0,2016-12-30,12,1170.67,0
108689,PL108689_0,2019-02-28,60,14287.69,0
108690,PL108690_0,2016-02-29,24,17159.41,1
108690,PL108690_1,2019-01-30,36,17865.37,2
108690,PL108690_2,2018-01-30,48,5198.88,0
108691,PL108691_0,2017-01-30,24,14173.89,0
108691,PL108691_1,2021-09-30,36,14300.84,0
108691,PL108691_2,2019-12-30,24,14395.39,2
108695,PL108695_0,2016-01-30,60,8800.75,1
108695,PL108695_1,2019-03-30,24,8012.73,0
108695,PL108695_2,2022-05-30,36,14876.94,2
108698,PL108698_0,2017-12-30,24,7893.92,2
108698,PL108698_1,2020-06-30,36,8148.3,2
108699,PL108699_0,2018-07-30,12,14901.33,0
108699,PL108699_1,2021-02-28,48,6335.05,2
108703,PL108703_0,2016-05-30,60,5536.11,2
108703,PL108703_1,2016-04-30,60,1848.77,1
108704,PL108704_0,2015-11-30,60,6910.85,0
108704,PL108704_1,2018-01-30,36,6869.97,0
108704,PL108704_2,2017-03-30,48,7912.91,0
108705,PL108705_0,2017-01-30,12,19169.82,0
108707,PL108707_0,2019-09-30,36,4293.17,1
108708,PL108708_0,2020-03-30,12,8972.9,0
108709,PL108709_0,2021-02-28,36,14786.85,1
108709,PL108709_1,2018-03-30,36,5247.96,0
108709,PL108709_2,2021-03-30,48,13969.61,3
108710,PL108710_0,2020-01-30,24,14266.2,2
108710,PL108710_1,2024-01-30,12,5372.58,4
108710,PL108710_2,2018-01-30,24,1062.24,2
108711,PL108711_0,2018-09-30,36,6088.38,2
108711,PL108711_1,2018-04-30,60,8063.98,0
108711,PL108711_2,2018-04-30,48,18152.86,0
108712,PL108712_0,2016-07-30,24,108.83,1
108712,PL108712_1,2021-03-30,24,15199.46,0
108712,PL108712_2,2016-10-30,60,15804.15,0
108713,PL108713_0,2017-04-30,48,3228.98,0
108713,PL108713_1,2017-11-30,60,11897.84,0
108714,PL108714_0,2015-12-30,24,7802.72,1
108714,PL108714_1,2020-01-30,12,5607.36,3
108715,PL108715_0,2022-02-28,24,15536.61,0
108715,PL108715_1,2016-10-30,48,6953.18,0
108715,PL108715_2,2017-08-30,60,7985.86,1
108718,PL108718_0,2021-02-28,36,12808.84,1
108720,PL108720_0,2016-10-30,24,10403.28,3
108721,PL108721_0,2019-07-30,48,15068.73,2
108721,PL108721_1,2018-04-30,12,17704.64,1
108721,PL108721_2,2021-09-30,36,7599.82,1
108722,PL108722_0,2020-03-30,12,13547.08,3
108722,PL108722_1,2017-04-30,36,13651.7,0
108723,PL108723_0,2019-08-30,24,8258.11,1
108723,PL108723_1,2016-05-30,60,13608.18,0
108723,PL108723_2,2019-11-30,48,19588.3,4
108724,PL108724_0,2021-04-30,48,680.84,1
108725,PL108725_0,2023-04-30,12,8558.49,4
108725,PL108725_1,2016-09-30,12,4416.56,2
108726,PL108726_0,2015-09-30,12,4718.3,1
108726,PL108726_1,2017-06-30,48,15068.39,3
108727,PL108727_0,2020-02-29,48,19752.11,1
108728,PL108728_0,2018-08-30,48,19940.85,1
108729,PL108729_0,2019-09-30,12,11646.1,3
108729,PL108729_1,2016-05-30,24,16713.59,0
108731,PL108731_0,2020-10-30,24,1905.56,1
108731,PL108731_1,2020-01-30,12,12743.24,1
108731,PL108731_2,2019-08-30,48,8357.75,0
108732,PL108732_0,2017-02-28,12,8957.53,0
108733,PL108733_0,2023-05-30,12,19831.83,0
108734,PL108734_0,2016-02-29,12,3197.9,0
108734,PL108734_1,2021-02-28,48,10445.36,2
108734,PL108734_2,2017-12-30,60,19113.41,0
108736,PL108736_0,2015-07-30,24,19728.13,1
108736,PL108736_1,2017-01-30,36,19865.82,1
108737,PL108737_0,2022-04-30,12,6162.88,1
108737,PL108737_1,2017-01-30,12,10654.16,1
108737,PL108737_2,2017-05-30,24,9339.37,0
108738,PL108738_0,2020-07-30,48,4212.78,0
108738,PL108738_1,2015-10-30,36,15101.64,2
108739,PL108739_0,2021-10-30,24,15039.87,0
108739,PL108739_1,2017-02-28,36,8683.93,0
108740,PL108740_0,2016-04-30,12,819.83,1
108740,PL108740_1,2018-06-30,48,5557.11,0
108742,PL108742_0,2021-06-30,24,4545.84,0
108742,PL108742_1,2017-06-30,36,18792.94,3
108744,PL108744_0,2018-09-30,48,2404.04,1
108744,PL108744_1,2019-03-30,48,13220.18,0
108746,PL108746_0,2019-03-30,36,834.87,1
108746,PL108746_1,2017-11-30,60,5168.8,1
108748,PL108748_0,2020-03-30,48,12147.51,2
108750,PL108750_0,2019-01-30,24,11473.36,1
108750,PL108750_1,2016-06-30,60,1915.21,1
108751,PL108751_0,2024-04-30,12,19110.66,0
108751,PL108751_1,2018-08-30,60,14191.24,0
108751,PL108751_2,2019-06-30,48,6491.55,2
108753,PL108753_0,2017-09-30,48,15281.48,0
108753,PL108753_1,2016-08-30,60,3706.57,1
108754,PL108754_0,2016-03-30,60,7855.93,2
108754,PL108754_1,2019-09-30,12,9554.47,2
108754,PL108754_2,2018-11-30,12,1731.92,1
108756,PL108756_0,2022-09-30,12,1797.73,0
108756,PL108756_1,2016-01-30,48,4776.88,2
108756,PL108756_2,2020-09-30,36,4304.39,0
108758,PL108758_0,2020-12-30,48,925.0,0
108758,PL108758_1,2017-10-30,60,15065.28,0
108758,PL108758_2,2016-03-30,36,12578.37,1
108759,PL108759_0,2019-10-30,36,1963.59,0
108759,PL108759_1,2022-10-30,12,19045.21,3
108761,PL108761_0,2017-03-30,48,10047.88,1
108762,PL108762_0,2015-11-30,12,16558.89,0
108762,PL108762_1,2021-02-28,36,12345.7,0
108763,PL108763_0,2015-07-30,60,16297.67,1
108764,PL108764_0,2022-02-28,24,17617.3,1
108764,PL108764_1,2015-05-30,48,10877.33,1
108764,PL108764_2,2015-12-30,60,1375.44,0
108766,PL108766_0,2018-09-30,24,16664.63,0
108767,PL108767_0,2016-10-30,60,3713.99,1
108767,PL108767_1,2019-11-30,12,3191.58,1
108769,PL108769_0,2019-11-30,48,5647.53,0
108770,PL108770_0,2021-02-28,48,2964.61,3
108771,PL108771_0,2020-04-30,24,18702.06,1
108771,PL108771_1,2016-03-30,60,15709.19,0
108771,PL108771_2,2019-12-30,48,6114.54,1
108772,PL108772_0,2020-02-29,60,8601.12,0
108772,PL108772_1,2020-02-29,36,223.03,1
108774,PL108774_0,2022-09-30,24,13529.46,1
108775,PL108775_0,2021-12-30,12,11326.78,1
108775,PL108775_1,2017-12-30,24,7096.54,1
108776,PL108776_0,2015-05-30,48,9887.66,3
108778,PL108778_0,2019-03-30,36,16968.73,0
108780,PL108780_0,2017-12-30,48,2254.55,1
108780,PL108780_1,2022-04-30,36,16943.48,3
108781,PL108781_0,2018-11-30,36,12747.09,0
108781,PL108781_1,2017-03-30,48,1213.64,2
108783,PL108783_0,2016-07-30,48,18299.1,2
108783,PL108783_1,2021-02-28,24,117.47,1
108783,PL108783_2,2017-07-30,48,19818.42,0
108784,PL108784_0,2022-06-30,24,2818.22,1
108784,PL108784_1,2022-05-30,12,9325.96,2
108784,PL108784_2,2018-03-30,48,370.66,0
108785,PL108785_0,2016-06-30,36,9082.67,1
108786,PL108786_0,2017-06-30,36,511.33,1
108788,PL108788_0,2023-05-30,12,17528.31,0
108788,PL108788_1,2020-07-30,48,9027.17,0
108788,PL108788_2,2021-05-30,36,11215.93,3
108789,PL108789_0,2017-07-30,12,14073.4,0
108789,PL108789_1,2016-07-30,36,8753.41,2
108789,PL108789_2,2022-06-30,24,5672.22,1
108790,PL108790_0,2023-02-28,12,991.14,1
108790,PL108790_1,2017-07-30,48,9747.03,1
108790,PL108790_2,2020-05-30,36,1498.15,0
108791,PL108791_0,2023-04-30,24,13207.01,1
108791,PL108791_1,2015-07-30,12,9392.67,1
108795,PL108795_0,2017-01-30,36,3757.23,0
108795,PL108795_1,2020-12-30,36,8971.78,1
108795,PL108795_2,2019-11-30,48,10922.58,0
108796,PL108796_0,2017-01-30,36,12507.68,3
108796,PL108796_1,2018-11-30,36,1908.96,1
108796,PL108796_2,2015-09-30,24,14607.89,0
108797,PL108797_0,2015-12-30,36,5562.79,1
108797,PL108797_1,2016-09-30,60,10116.44,0
108799,PL108799_0,2018-02-28,36,19631.7,2
108800,PL108800_0,2017-01-30,36,5657.31,2
108800,PL108800_1,2021-05-30,48,11911.16,1
108801,PL108801_0,2019-04-30,24,18479.63,0
108801,PL108801_1,2022-10-30,24,7276.72,2
108801,PL108801_2,2015-09-30,12,5333.37,1
108802,PL108802_0,2018-01-30,60,17957.01,0
108802,PL108802_1,2016-09-30,12,1281.65,1
108802,PL108802_2,2015-12-30,48,1396.0,1
108804,PL108804_0,2020-04-30,12,10045.62,1
108806,PL108806_0,2015-09-30,60,11278.1,0
108808,PL108808_0,2018-06-30,60,6495.11,2
108808,PL108808_1,2017-11-30,48,9111.51,0
108808,PL108808_2,2024-03-30,12,9009.2,0
108810,PL108810_0,2019-01-30,12,18710.11,0
108811,PL108811_0,2016-02-29,24,3488.79,1
108813,PL108813_0,2019-05-30,36,11319.85,1
108816,PL108816_0,2020-02-29,24,10721.06,0
108817,PL108817_0,2019-03-30,24,10503.7,1
108817,PL108817_1,2016-05-30,60,16207.43,0
108818,PL108818_0,2016-11-30,48,9462.44,1
108818,PL108818_1,2018-03-30,60,9042.15,0
108818,PL108818_2,2016-08-30,60,14046.58,0
108819,PL108819_0,2022-11-30,12,7322.69,0
108819,PL108819_1,2017-01-30,12,11453.46,1
108819,PL108819_2,2020-10-30,48,15992.23,1
108823,PL108823_0,2020-04-30,36,15899.49,2
108823,PL108823_1,2016-04-30,48,18027.41,1
108823,PL108823_2,2017-12-30,36,17705.46,0
108824,PL108824_0,2020-03-30,12,2109.27,0
108824,PL108824_1,2015-08-30,24,3680.75,2
108825,PL108825_0,2015-10-30,60,8272.86,0
108826,PL108826_0,2017-02-28,36,3715.66,1
108826,PL108826_1,2017-07-30,60,18177.12,1
108826,PL108826_2,2022-03-30,36,9291.39,1
108828,PL108828_0,2016-08-30,60,11748.93,1
108828,PL108828_1,2018-06-30,12,12132.52,1
108830,PL108830_0,2022-06-30,24,7280.88,3
108830,PL108830_1,2017-01-30,24,15683.09,1
108830,PL108830_2,2016-10-30,60,2972.19,0
108832,PL108832_0,2016-08-30,12,19872.74,0
108832,PL108832_1,2015-07-30,36,7784.06,0
108833,PL108833_0,2020-09-30,12,15331.39,2
108833,PL108833_1,2020-06-30,48,2868.13,1
108833,PL108833_2,2019-11-30,12,8585.68,0
108834,PL108834_0,2020-12-30,12,7348.99,3
108834,PL108834_1,2018-03-30,36,6801.22,2
108834,PL108834_2,2018-04-30,36,8841.63,0
108835,PL108835_0,2022-01-30,36,6897.1,0
108835,PL108835_1,2020-11-30,48,6868.28,1
108836,PL108836_0,2021-02-28,24,7552.22,0
108836,PL108836_1,2017-04-30,36,6115.15,1
108836,PL108836_2,2023-05-30,24,12257.97,1
108838,PL108838_0,2016-04-30,48,1612.5,0
108838,PL108838_1,2017-10-30,36,3162.66,3
108838,PL108838_2,2021-04-30,36,2299.56,0
108839,PL108839_0,2021-08-30,24,5400.82,0
108840,PL108840_0,2016-09-30,36,2366.35,3
108840,PL108840_1,2020-06-30,36,17540.42,1
108841,PL108841_0,2015-05-30,12,1514.97,2
108841,PL108841_1,2022-08-30,24,6947.31,1
108841,PL108841_2,2016-10-30,48,9646.04,2
108842,PL108842_0,2019-08-30,24,7202.33,0
108843,PL108843_0,2020-04-30,36,3545.97,1
108844,PL108844_0,2019-09-30,60,4444.16,0
108844,PL108844_1,2017-04-30,12,12344.99,3
108845,PL108845_0,2022-01-30,12,10076.86,1
108845,PL108845_1,2016-04-30,60,14316.86,4
108846,PL108846_0,2015-09-30,60,9259.34,4
108846,PL108846_1,2021-09-30,36,13159.07,3
108846,PL108846_2,2019-10-30,36,13418.94,3
108847,PL108847_0,2017-12-30,24,4314.75,0
108847,PL108847_1,2017-05-30,48,5017.2,1
108848,PL108848_0,2017-08-30,12,11700.57,3
108848,PL108848_1,2018-11-30,48,8431.29,1
108848,PL108848_2,2018-09-30,48,4363.61,1
108849,PL108849_0,2018-08-30,60,14562.67,1
108849,PL108849_1,2020-10-30,36,2815.17,1
108851,PL108851_0,2016-03-30,36,17432.25,0
108851,PL108851_1,2015-06-30,60,1299.98,1
108852,PL108852_0,2019-07-30,24,10313.23,2
108853,PL108853_0,2016-08-30,60,9807.54,0
108854,PL108854_0,2019-10-30,60,12201.19,3
108854,PL108854_1,2021-02-28,24,13643.01,0
108854,PL108854_2,2016-04-30,36,6740.54,0
108856,PL108856_0,2017-04-30,36,16891.46,0
108856,PL108856_1,2022-01-30,36,1652.41,1
108856,PL108856_2,2016-11-30,48,2672.3,2
108858,PL108858_0,2021-04-30,24,8042.96,0
108858,PL108858_1,2020-02-29,12,18036.99,2
108858,PL108858_2,2022-06-30,12,18253.65,2
108859,PL108859_0,2015-06-30,60,5621.87,0
108859,PL108859_1,2019-08-30,36,16129.06,2
108860,PL108860_0,2015-08-30,24,4928.35,1
108860,PL108860_1,2015-06-30,48,511.88,1
108861,PL108861_0,2023-01-30,24,18491.8,2
108861,PL108861_1,2016-11-30,60,19204.64,2
108863,PL108863_0,2018-09-30,60,9534.74,0
108863,PL108863_1,2018-01-30,60,2992.98,0
108863,PL108863_2,2019-07-30,12,18112.08,0
108864,PL108864_0,2015-05-30,36,13338.4,2
108864,PL108864_1,2019-05-30,60,947.9,1
108865,PL108865_0,2017-02-28,12,2718.47,0
108865,PL108865_1,2020-02-29,12,3788.99,1
108866,PL108866_0,2019-08-30,12,13217.98,3
108866,PL108866_1,2020-09-30,12,17293.41,0
108866,PL108866_2,2022-08-30,24,10513.15,0
108867,PL108867_0,2015-11-30,60,16639.12,2
108867,PL108867_1,2017-11-30,48,2689.29,0
108867,PL108867_2,2015-09-30,36,8906.67,2
108868,PL108868_0,2021-07-30,36,18361.27,1
108868,PL108868_1,2018-09-30,48,18800.92,0
108868,PL108868_2,2020-05-30,60,10017.0,1
108869,PL108869_0,2022-07-30,24,8628.11,1
108869,PL108869_1,2016-10-30,36,18097.57,1
108869,PL108869_2,2016-11-30,60,7302.29,1
108870,PL108870_0,2019-12-30,36,8154.95,0
108872,PL108872_0,2018-01-30,60,6038.6,2
108873,PL108873_0,2020-04-30,12,5151.77,0
108873,PL108873_1,2018-02-28,36,13549.04,2
108873,PL108873_2,2015-07-30,12,2816.32,1
108876,PL108876_0,2020-10-30,24,2341.94,1
108876,PL108876_1,2018-05-30,48,226.45,0
108878,PL108878_0,2015-08-30,60,14160.7,1
108878,PL108878_1,2016-12-30,36,11269.38,1
108878,PL108878_2,2016-05-30,36,8958.13,2
108879,PL108879_0,2021-07-30,36,11285.81,0
108879,PL108879_1,2019-04-30,12,5485.9,0
108879,PL108879_2,2017-01-30,60,17941.94,3
108880,PL108880_0,2016-08-30,48,10061.31,1
108881,PL108881_0,2015-07-30,12,10001.79,0
108881,PL108881_1,2020-10-30,48,17970.49,2
108881,PL108881_2,2018-01-30,60,8999.43,0
108884,PL108884_0,2019-08-30,24,13437.41,0
108884,PL108884_1,2017-05-30,48,12366.27,2
108885,PL108885_0,2015-08-30,24,16340.68,3
108885,PL108885_1,2023-11-30,12,9344.53,1
108886,PL108886_0,2020-01-30,36,1076.2,0
108886,PL108886_1,2023-03-30,24,11016.89,3
108887,PL108887_0,2023-07-30,12,10316.43,0
108887,PL108887_1,2018-06-30,12,8034.09,0
108888,PL108888_0,2021-11-30,24,3986.56,1
108888,PL108888_1,2016-02-29,36,19825.09,0
108890,PL108890_0,2016-01-30,24,16800.74,1
108890,PL108890_1,2018-03-30,60,15458.67,2
108891,PL108891_0,2016-12-30,36,12471.28,0
108892,PL108892_0,2016-12-30,36,3310.03,0
108892,PL108892_1,2018-11-30,60,10360.43,0
108893,PL108893_0,2022-10-30,12,8314.92,4
108893,PL108893_1,2020-05-30,24,3156.2,1
108893,PL108893_2,2016-07-30,48,2963.5,0
108894,PL108894_0,2020-06-30,48,13250.29,0
108896,PL108896_0,2016-08-30,60,8140.5,3
108897,PL108897_0,2016-02-29,24,1850.96,2
108897,PL108897_1,2015-11-30,60,11854.2,0
108897,PL108897_2,2017-03-30,24,88.58,2
108898,PL108898_0,2019-04-30,36,16439.66,2
108898,PL108898_1,2023-09-30,12,14732.91,0
108901,PL108901_0,2016-01-30,24,14564.07,3
108901,PL108901_1,2021-10-30,36,4275.79,0
108903,PL108903_0,2018-04-30,36,16558.15,0
108903,PL108903_1,2019-02-28,12,16982.08,0
108903,PL108903_2,2017-04-30,12,4004.95,0
108905,PL108905_0,2018-04-30,36,9433.99,1
108905,PL108905_1,2015-09-30,24,7606.67,1
108910,PL108910_0,2021-09-30,12,6830.65,2
108910,PL108910_1,2019-08-30,12,17972.95,0
108912,PL108912_0,2015-05-30,36,8694.7,1
108912,PL108912_1,2021-07-30,36,1674.0,1
108912,PL108912_2,2023-05-30,12,11992.65,2
108913,PL108913_0,2015-07-30,60,7087.7,1
108913,PL108913_1,2015-08-30,60,4864.97,0
108914,PL108914_0,2017-04-30,60,6308.84,2
108915,PL108915_0,2017-02-28,12,9336.71,1
108915,PL108915_1,2016-09-30,60,6093.48,2
108915,PL108915_2,2017-10-30,48,6534.5,1
108916,PL108916_0,2021-10-30,24,8876.55,1
108917,PL108917_0,2018-07-30,24,11994.1,0
108919,PL108919_0,2021-12-30,36,12586.31,0
108920,PL108920_0,2018-11-30,24,7913.05,1
108921,PL108921_0,2016-12-30,60,16898.98,0
108922,PL108922_0,2018-05-30,48,17276.58,2
108924,PL108924_0,2022-10-30,12,16679.39,0
108925,PL108925_0,2023-04-30,24,15054.26,0
108925,PL108925_1,2016-04-30,36,14007.37,0
108926,PL108926_0,2018-09-30,60,8646.55,1
108926,PL108926_1,2015-09-30,36,5634.52,1
108926,PL108926_2,2016-11-30,12,3755.94,2
108927,PL108927_0,2015-08-30,12,17511.49,0
108930,PL108930_0,2019-08-30,24,7598.58,2
108930,PL108930_1,2017-04-30,60,18740.16,1
108931,PL108931_0,2015-10-30,60,10385.93,3
108931,PL108931_1,2015-05-30,12,19451.11,0
108933,PL108933_0,2018-03-30,12,2598.83,1
108933,PL108933_1,2015-05-30,24,3454.51,2
108933,PL108933_2,2020-08-30,36,7944.92,0
108934,PL108934_0,2016-12-30,48,5227.64,1
108934,PL108934_1,2018-11-30,48,1598.14,1
108935,PL108935_0,2015-07-30,12,1196.66,1
108935,PL108935_1,2016-12-30,60,9697.15,0
108936,PL108936_0,2018-02-28,36,18154.23,0
108937,PL108937_0,2020-06-30,36,5027.49,0
108937,PL108937_1,2019-01-30,36,15898.98,2
108938,PL108938_0,2019-02-28,24,10204.86,1
108938,PL108938_1,2019-03-30,12,18042.57,1
108940,PL108940_0,2017-12-30,60,17711.25,0
108941,PL108941_0,2024-01-30,12,15948.22,1
108941,PL108941_1,2018-08-30,12,19499.78,0
108941,PL108941_2,2021-06-30,24,2286.7,3
108942,PL108942_0,2017-06-30,36,7150.79,0
108942,PL108942_1,2018-02-28,36,12304.68,3
108942,PL108942_2,2018-05-30,36,272.62,1
108943,PL108943_0,2019-08-30,60,3924.81,0
108943,PL108943_1,2018-07-30,36,8917.86,0
108943,PL108943_2,2023-03-30,12,1067.72,0
108944,PL108944_0,2021-07-30,36,5898.54,1
108945,PL108945_0,2016-08-30,36,5939.66,1
108945,PL108945_1,2022-01-30,12,16915.63,1
108945,PL108945_2,2018-11-30,24,12072.26,1
108947,PL108947_0,2015-10-30,60,16395.53,2
108947,PL108947_1,2017-09-30,24,15359.3,0
108947,PL108947_2,2018-04-30,60,5467.21,0
108948,PL108948_0,2020-09-30,48,12972.97,1
108949,PL108949_0,2023-03-30,12,7589.06,1
108949,PL108949_1,2016-12-30,24,17718.96,0
108949,PL108949_2,2019-03-30,24,8117.82,1
108950,PL108950_0,2023-07-30,12,18280.33,2
108950,PL108950_1,2018-05-30,24,6110.99,0
108951,PL108951_0,2017-12-30,12,10556.54,0
108952,PL108952_0,2020-02-29,12,2767.26,2
108952,PL108952_1,2020-12-30,36,13644.7,1
108953,PL108953_0,2019-12-30,60,10829.53,1
108954,PL108954_0,2018-02-28,36,11271.85,0
108954,PL108954_1,2018-06-30,36,8986.7,2
108956,PL108956_0,2020-08-30,36,7974.57,0
108956,PL108956_1,2020-09-30,36,19365.18,0
108956,PL108956_2,2019-09-30,12,11981.05,1
108957,PL108957_0,2019-01-30,48,664.06,0
108958,PL108958_0,2015-10-30,24,743.18,0
108960,PL108960_0,2020-09-30,24,15868.58,0
108960,PL108960_1,2016-01-30,12,13886.72,1
108961,PL108961_0,2020-05-30,24,12639.23,2
108961,PL108961_1,2020-12-30,48,9783.9,2
108961,PL108961_2,2016-03-30,60,12929.64,0
108963,PL108963_0,2022-08-30,12,1737.69,1
108963,PL108963_1,2016-02-29,12,16712.97,4
108964,PL108964_0,2021-01-30,12,6433.77,1
108965,PL108965_0,2020-05-30,12,2358.66,0
108966,PL108966_0,2015-12-30,60,813.17,4
108967,PL108967_0,2022-09-30,12,16170.67,1
108968,PL108968_0,2016-04-30,48,12078.67,1
108969,PL108969_0,2020-04-30,36,12455.02,3
108969,PL108969_1,2022-07-30,12,119.32,1
108970,PL108970_0,2016-03-30,24,8994.13,0
108972,PL108972_0,2022-01-30,12,7290.08,0
108972,PL108972_1,2020-05-30,60,9650.85,1
108972,PL108972_2,2017-02-28,60,11860.95,0
108974,PL108974_0,2021-10-30,36,9580.6,0
108974,PL108974_1,2023-08-30,12,6384.16,0
108974,PL108974_2,2024-03-30,12,18992.8,0
108975,PL108975_0,2018-06-30,60,14186.96,1
108976,PL108976_0,2019-12-30,60,5308.84,1
108976,PL108976_1,2021-12-30,24,13774.52,2
108976,PL108976_2,2021-02-28,48,6081.18,3
108978,PL108978_0,2017-06-30,60,17768.99,0
108978,PL108978_1,2022-05-30,12,2594.76,2
108978,PL108978_2,2023-02-28,12,960.32,0
108979,PL108979_0,2015-12-30,60,9426.84,0
108981,PL108981_0,2015-06-30,60,7258.15,1
108982,PL108982_0,2019-04-30,48,7302.49,0
108982,PL108982_1,2019-10-30,48,11596.63,0
108984,PL108984_0,2018-11-30,24,17717.34,1
108985,PL108985_0,2017-11-30,60,12987.59,1
108986,PL108986_0,2015-11-30,48,10923.91,2
108986,PL108986_1,2017-03-30,36,14989.25,0
108987,PL108987_0,2019-01-30,60,12103.56,1
108987,PL108987_1,2018-03-30,36,17504.53,1
108988,PL108988_0,2018-07-30,24,15458.83,0
108989,PL108989_0,2023-06-30,12,9950.1,1
108989,PL108989_1,2019-10-30,36,5261.27,1
108989,PL108989_2,2021-03-30,24,9888.67,0
108991,PL108991_0,2017-04-30,60,31.29,0
108991,PL108991_1,2017-01-30,24,15358.75,1
108992,PL108992_0,2016-08-30,12,2943.31,1
108993,PL108993_0,2016-05-30,60,7674.31,2
108994,PL108994_0,2021-06-30,36,15899.38,2
108996,PL108996_0,2019-06-30,24,8434.21,1
108996,PL108996_1,2019-03-30,36,3830.11,1
108998,PL108998_0,2016-11-30,12,16784.5,0
109001,PL109001_0,2019-05-30,60,11620.77,1
109001,PL109001_1,2015-05-30,48,19427.84,1
109001,PL109001_2,2020-03-30,12,13857.17,1
109002,PL109002_0,2017-12-30,60,16657.51,1
109004,PL109004_0,2019-07-30,48,6646.72,0
109004,PL109004_1,2015-07-30,60,15400.7,0
109004,PL109004_2,2022-04-30,24,5596.22,1
109005,PL109005_0,2020-07-30,48,17211.63,0
