CustomerID,Age,Gender,Region,Job,MaritalStatus,Dependents,ImmigrationStatus,Income,HouseholdIncome,CreditScore,DebtToIncomeRatio,HasDefaultedBefore,Class,BranchID,HistoryStart
108528,33,Female,Langley,Manager,Married,1,Citizen,195600.0,357700.0,684,0.0906480954129262,0,Advance,10680-016,2018-02-28
108529,25,Male,Nanaimo,Engineer,Married,5,Permanent Resident,84000.0,164300.0,748,0.278862329244085,0,Basic,10640-016,2022-01-30
108530,52,Male,Kelowna,Engineer,Divorced,0,Citizen,106800.0,222300.0,734,0.281443337542505,0,Basic,10430-016,2016-06-30
108531,39,Female,Abbotsford,Technician,Married,0,Citizen,66600.0,128500.0,682,0.164188242595435,0,Basic,10670-016,2019-03-30
108532,37,Female,Burnaby,Engineer,Divorced,0,Permanent Resident,120900.0,238300.0,755,0.112079167244764,0,Advance,10730-016,2021-04-30
108533,61,Male,Burnaby,Doctor,Single,0,Permanent Resident,434500.0,434500.0,617,0.284204223494224,0,Premium,10730-016,2021-06-30
108534,57,Female,Richmond,Veterinarian,Married,2,Permanent Resident,313000.0,643300.0,666,0.401061234103576,0,Premium,10120-016,2021-11-30
108535,46,Male,Burnaby,Manager,Married,0,Citizen,206900.0,400100.0,638,0.110137401389732,0,Premium,10300-016,2019-04-30
108536,44,Male,Surrey,Veterinarian,Divorced,0,Permanent Resident,309300.0,603500.0,611,1.06656314567906,0,Premium,10130-016,2022-12-30
108537,33,Male,Vancouver,Engineer,Widowed,0,Citizen,148600.0,285200.0,781,0.201196294325082,0,Advance,10030-016,2021-03-30
108538,55,Female,White Rock,Technician,Married,1,Citizen,76600.0,134500.0,693,0.0976256179588506,0,Basic,00680-016,2017-10-30
108539,57,Female,Maple Ridge,Nurse,Single,0,Permanent Resident,60500.0,60500.0,623,0.286494022815485,0,Basic,10690-016,2021-07-30
108540,58,Female,Vancouver,Engineer,Married,1,Citizen,149700.0,313300.0,680,0.220244649642961,0,Advance,00110-016,2016-09-30
108541,24,Female,Victoria,Engineer,Single,0,Citizen,108000.0,108000.0,612,0.61340094849665,0,Basic,10580-016,2019-05-30
108542,30,Male,Langley,Manager,Divorced,0,Permanent Resident,163700.0,278400.0,610,0.348501555089095,0,Advance,10680-016,2023-01-30
108543,74,Female,Penticton,Veterinarian,Single,0,Permanent Resident,318400.0,318400.0,639,0.714303058604404,0,Premium,01850-016,2023-03-30
108544,39,Male,Surrey,Doctor,Divorced,0,Citizen,271700.0,539800.0,624,0.395151914097401,0,Premium,10200-016,2019-03-30
108545,64,Female,Surrey,Doctor,Widowed,0,Citizen,329400.0,593000.0,664,0.17205867708908,0,Premium,10200-016,2020-10-30
108546,56,Female,Abbotsford,Technician,Widowed,0,Permanent Resident,73800.0,129800.0,633,0.091066984467942,0,Basic,10670-016,2022-08-30
108547,55,Male,Vancouver,Engineer,Divorced,0,Permanent Resident,85100.0,174300.0,561,0.256406959538674,0,Basic,00160-016,2020-12-30
108548,62,Female,Nanaimo,Manager,Married,2,Permanent Resident,123800.0,252900.0,647,0.557309828453158,0,Advance,10640-016,2021-08-30
108549,35,Female,Kelowna,Veterinarian,Married,4,Citizen,133500.0,269700.0,650,0.544871713421043,0,Advance,10430-016,2016-12-30
108550,25,Female,Vancouver,Technician,Married,2,Citizen,72000.0,150300.0,724,0.0832690504427564,0,Basic,10060-016,2020-12-30
108551,50,Male,Vancouver,Doctor,Married,3,Citizen,379300.0,698500.0,670,0.413058209441059,0,Premium,00160-016,2015-06-30
108552,62,Female,Vancouver,Software Developer,Single,0,Citizen,67500.0,67500.0,620,0.163685415676902,0,Basic,10150-016,2015-08-30
108553,66,Male,North Vancouver,Technician,Widowed,1,Citizen,62200.0,118900.0,680,0.339348693868111,0,Basic,10260-016,2017-11-30
108554,71,Male,Victoria,Software Developer,Married,0,Citizen,111900.0,233900.0,744,0.435746577726677,0,Advance,10580-016,2015-07-30
108555,36,Male,Maple Ridge,Software Developer,Single,0,Citizen,131900.0,131900.0,733,0.172784913377727,0,Advance,10690-016,2017-04-30
108556,49,Male,Nanaimo,Technician,Married,3,Citizen,77800.0,136600.0,613,0.19955549015188,0,Basic,10640-016,2016-08-30
108557,63,Female,Maple Ridge,Technician,Married,2,Citizen,76200.0,145400.0,675,0.0944319605261037,0,Basic,10690-016,2019-05-30
108558,37,Male,Vancouver,Manager,Married,1,Citizen,105000.0,204100.0,586,0.102547442805311,0,Basic,10080-016,2017-11-30
108559,33,Female,Vancouver,Technician,Married,1,Citizen,70800.0,145000.0,646,0.144465194388476,0,Basic,10210-016,2015-11-30
108560,73,Male,Richmond,Veterinarian,Married,0,Citizen,305200.0,576100.0,610,1.19765052134776,0,Premium,10120-016,2018-03-30
108561,26,Female,Vancouver,Nurse,Married,1,Citizen,63000.0,128400.0,639,0.115136293849781,0,Basic,00090-016,2019-03-30
108562,55,Male,Maple Ridge,Doctor,Married,0,Citizen,357100.0,629000.0,733,0.0856098256353899,0,Premium,10690-016,2018-09-30
108563,63,Male,Port Coquitlam,Engineer,Divorced,0,Citizen,145500.0,260600.0,772,0.097618307233004,0,Advance,10710-016,2019-09-30
108564,22,Male,Vancouver,Technician,Single,0,Permanent Resident,53400.0,53400.0,633,0.176565518798593,0,Basic,10060-016,2022-05-30
108565,60,Female,Vancouver,Software Developer,Married,1,Permanent Resident,124900.0,240500.0,617,0.205945224143478,0,Advance,10220-016,2022-11-30
108566,53,Female,Vancouver,Software Developer,Married,0,Citizen,178700.0,335200.0,558,0.0597733874766326,0,Advance,10030-016,2018-08-30
108567,47,Male,Richmond,Technician,Divorced,0,Permanent Resident,67400.0,127000.0,641,0.260150948245439,0,Basic,10120-016,2020-05-30
108568,38,Male,White Rock,Engineer,Married,2,Citizen,126400.0,229300.0,571,0.0334479043581369,0,Advance,00680-016,2018-06-30
108569,69,Female,New Westminster,Engineer,Married,0,Citizen,72200.0,135400.0,651,0.398960949613507,0,Basic,10040-016,2017-11-30
108570,48,Male,Chilliwack,Manager,Married,0,Work Permit,157300.0,290200.0,697,0.0518045273249673,0,Advance,10660-016,2022-12-30
108571,45,Female,Abbotsford,Manager,Married,2,Citizen,160100.0,295600.0,556,0.135219426509655,0,Advance,10670-016,2020-05-30
108572,56,Male,Vancouver,Manager,Single,0,Citizen,120100.0,120100.0,749,0.143719522065773,0,Advance,10230-016,2019-08-30
108573,67,Female,Prince George,Engineer,Married,1,Permanent Resident,71400.0,148500.0,672,0.451475109355478,0,Basic,10400-016,2021-07-30
108574,63,Female,Surrey,Software Developer,Married,1,Work Permit,178500.0,350300.0,631,0.334893076409413,0,Advance,10130-016,2021-07-30
108575,60,Female,Coquitlam,Manager,Married,2,Work Permit,156100.0,269500.0,680,0.318432244943717,0,Advance,10170-016,2021-12-30
108576,47,Male,Coquitlam,Technician,Divorced,0,Work Permit,68200.0,140500.0,560,0.20659581011301,0,Basic,10170-016,2022-04-30
108577,70,Male,Vancouver,Manager,Married,1,Citizen,205000.0,409000.0,669,0.432189144785808,0,Premium,10210-016,2020-12-30
108578,59,Male,Kelowna,Technician,Married,2,Citizen,57200.0,120000.0,693,0.13205379952212,0,Basic,10430-016,2016-11-30
108579,44,Female,Surrey,Technician,Divorced,0,Citizen,66600.0,131500.0,629,1.17407201047312,1,Basic,10130-016,2019-12-30
108580,43,Female,Vancouver,Software Developer,Single,0,Citizen,107400.0,107400.0,605,0.566363787990342,0,Basic,10150-016,2021-05-30
108581,25,Female,Richmond,Technician,Single,1,Citizen,66100.0,66100.0,689,0.0295627576830124,0,Basic,10120-016,2018-05-30
108582,70,Male,Penticton,Manager,Widowed,0,Permanent Resident,123800.0,246200.0,607,0.586128654118995,0,Advance,01850-016,2022-11-30
108583,30,Male,Richmond,Software Developer,Married,0,Citizen,106500.0,189600.0,689,0.227430588621969,0,Basic,10290-016,2015-07-30
108584,25,Female,Surrey,Software Developer,Widowed,0,Citizen,82000.0,155800.0,698,0.253807173761775,0,Basic,10200-016,2020-12-30
108585,28,Male,Vancouver,Engineer,Married,0,Citizen,76000.0,152100.0,759,0.500278025775055,0,Basic,00050-016,2018-07-30
108586,44,Male,Surrey,Technician,Married,1,Citizen,62800.0,110000.0,641,0.208844795159091,0,Basic,10200-016,2020-11-30
108587,23,Female,Langley,Technician,Single,0,Permanent Resident,75500.0,75500.0,589,0.387307550158646,0,Basic,10680-016,2020-05-30
108588,70,Male,Coquitlam,Manager,Single,0,Citizen,116700.0,116700.0,751,1.47476844536246,1,Basic,10170-016,2020-03-30
108589,45,Male,Coquitlam,Nurse,Divorced,0,Citizen,83100.0,161400.0,557,0.0829906215906289,1,Basic,10170-016,2018-01-30
108590,61,Female,Vancouver,Engineer,Married,2,Citizen,79800.0,160800.0,605,0.0649279898937377,0,Basic,10030-016,2020-02-29
108591,52,Female,Vancouver,Software Developer,Single,0,Citizen,144500.0,144500.0,615,1.14991896647692,0,Advance,10100-016,2018-03-30
108592,68,Male,Kelowna,Engineer,Single,0,Citizen,106600.0,106600.0,607,0.533014956873627,0,Basic,10250-016,2020-04-30
108593,52,Female,Burnaby,Nurse,Single,0,Citizen,76900.0,76900.0,665,0.201487296520429,0,Basic,10730-016,2018-04-30
108594,68,Female,Vancouver,Doctor,Married,3,Citizen,162100.0,309300.0,675,0.308706921476838,0,Advance,10760-016,2021-05-30
108595,61,Male,Coquitlam,Engineer,Single,1,Citizen,124900.0,124900.0,676,0.503876727565554,0,Advance,10170-016,2017-08-30
108596,69,Female,Burnaby,Engineer,Married,2,Work Permit,109200.0,203000.0,649,0.486434535714078,0,Basic,00140-016,2023-04-30
108597,72,Female,Vancouver,Nurse,Single,0,Citizen,80800.0,80800.0,666,0.520397553535929,0,Basic,10380-016,2015-06-30
108598,64,Female,Kelowna,Engineer,Single,0,Citizen,89000.0,89000.0,582,0.171513403490633,0,Basic,10430-016,2017-09-30
108599,55,Female,Vancouver,Engineer,Married,2,Citizen,74800.0,142500.0,701,0.19172894596489,0,Basic,00050-016,2021-04-30
108600,45,Female,Maple Ridge,Nurse,Married,1,Citizen,64700.0,134300.0,620,0.0222062741773997,0,Basic,10690-016,2020-07-30
108601,70,Female,Langley,Nurse,Married,1,Citizen,84700.0,147600.0,701,0.0733171789858552,0,Basic,10680-016,2018-11-30
108602,47,Male,Vancouver,Software Developer,Widowed,0,Work Permit,68700.0,128300.0,644,0.273955353762836,0,Basic,10100-016,2021-08-30
108603,37,Female,Vancouver,Doctor,Divorced,0,Citizen,377300.0,678300.0,782,0.376973012194878,0,Premium,10760-016,2018-07-30
108604,68,Female,Surrey,Manager,Married,2,Citizen,191400.0,384100.0,622,0.222165201082257,0,Advance,10130-016,2016-04-30
108605,34,Male,Port Coquitlam,Manager,Married,4,Citizen,190800.0,337200.0,626,0.140385527887235,0,Advance,10710-016,2018-07-30
108606,36,Male,Vancouver,Doctor,Married,1,Permanent Resident,354200.0,728400.0,631,0.177514846261356,0,Premium,10210-016,2022-07-30
108607,48,Female,Maple Ridge,Veterinarian,Single,0,Citizen,295700.0,295700.0,596,0.427213710297469,0,Premium,10690-016,2017-02-28
108608,25,Female,Port Coquitlam,Nurse,Married,1,Citizen,80300.0,137500.0,700,0.272527427335337,0,Basic,10710-016,2019-01-30
108609,37,Male,Vancouver,Manager,Single,0,Citizen,100900.0,100900.0,601,0.110566428444671,0,Basic,10210-016,2016-12-30
108610,51,Male,Victoria,Technician,Single,0,Work Permit,54900.0,54900.0,557,0.227825049716978,0,Basic,10580-016,2022-09-30
108611,65,Male,Vancouver,Technician,Single,0,Citizen,72300.0,72300.0,594,0.39497765756656,0,Basic,10150-016,2020-08-30
108612,51,Male,Kelowna,Technician,Single,1,Citizen,69100.0,69100.0,635,0.540450165190301,0,Basic,10250-016,2019-06-30
108613,57,Female,West Vancouver,Veterinarian,Married,0,Citizen,100300.0,196300.0,754,0.239430266108472,0,Basic,00510-016,2019-08-30
108614,24,Female,Surrey,Software Developer,Single,0,Work Permit,151000.0,151000.0,605,0.372924846962947,0,Advance,10200-016,2022-04-30
108615,43,Male,Burnaby,Doctor,Single,1,Citizen,289000.0,289000.0,616,0.151049437092846,0,Premium,00140-016,2018-03-30
108616,70,Male,Abbotsford,Veterinarian,Married,5,Citizen,281300.0,559500.0,616,0.819785048859746,0,Premium,10670-016,2016-08-30
108617,43,Male,Richmond,Doctor,Divorced,0,Citizen,276100.0,511000.0,563,0.350251897915534,0,Premium,10120-016,2019-12-30
108618,71,Male,Vancouver,Veterinarian,Married,2,Work Permit,303600.0,591700.0,672,0.297508140124303,0,Premium,00160-016,2022-07-30
108619,71,Male,Burnaby,Manager,Single,0,Citizen,174200.0,174200.0,772,0.150994635834487,0,Advance,10730-016,2018-07-30
108620,70,Female,New Westminster,Engineer,Married,3,Citizen,65200.0,118100.0,638,0.0966247868276182,0,Basic,10040-016,2019-01-30
108621,33,Female,Port Coquitlam,Veterinarian,Married,1,Citizen,237700.0,447800.0,724,0.290327492672098,0,Premium,10710-016,2019-07-30
108622,42,Female,Surrey,Veterinarian,Married,0,Work Permit,322200.0,655800.0,553,0.0759073920637041,0,Premium,10200-016,2022-08-30
108623,25,Male,Richmond,Nurse,Married,1,Permanent Resident,55900.0,101600.0,694,0.286955460849511,0,Basic,10120-016,2021-08-30
108624,52,Female,Campbell River,Manager,Married,1,Citizen,109500.0,208800.0,646,0.306040834052113,0,Basic,10650-016,2019-02-28
108625,65,Female,Surrey,Software Developer,Single,0,Citizen,109200.0,109200.0,716,0.085002381984862,0,Basic,10130-016,2017-03-30
108626,52,Female,Surrey,Engineer,Married,2,Citizen,94100.0,163700.0,688,0.363412080422375,0,Basic,10200-016,2021-04-30
108627,44,Male,Coquitlam,Veterinarian,Divorced,0,Permanent Resident,108800.0,227700.0,742,0.187543083851141,0,Basic,10170-016,2021-11-30
108628,74,Male,Vancouver,Veterinarian,Widowed,0,Citizen,308600.0,548400.0,674,0.253108916193206,0,Premium,10230-016,2020-01-30
108629,41,Female,Vancouver,Doctor,Married,2,Citizen,340100.0,578500.0,668,0.335793233646129,0,Premium,10380-016,2018-09-30
108630,36,Female,Coquitlam,Nurse,Married,2,Citizen,81300.0,151300.0,697,0.594678059732967,0,Basic,10170-016,2021-02-28
108631,44,Male,Richmond,Engineer,Single,0,Citizen,83500.0,83500.0,674,0.973042096037588,0,Basic,10290-016,2015-09-30
108632,49,Female,Langford,Nurse,Widowed,0,Citizen,58000.0,118200.0,692,0.255594349695747,0,Basic,10610-016,2020-07-30
108633,37,Male,North Vancouver,Technician,Divorced,1,Citizen,74400.0,132800.0,711,0.0600151130354842,0,Basic,00500-016,2016-07-30
108634,58,Female,West Vancouver,Doctor,Married,3,Citizen,326100.0,680500.0,638,0.241251939343073,1,Basic,00510-016,2018-05-30
108635,42,Female,Vancouver,Doctor,Married,2,Permanent Resident,318700.0,658400.0,653,0.508820406075881,0,Premium,00280-016,2021-12-30
108636,36,Male,Langley,Doctor,Divorced,0,Permanent Resident,287800.0,499200.0,762,0.0738951322377345,0,Premium,10680-016,2022-09-30
108637,38,Male,Kelowna,Veterinarian,Single,0,Citizen,202800.0,202800.0,711,0.327054949209976,0,Premium,10430-016,2017-06-30
108638,71,Female,New Westminster,Nurse,Single,0,Citizen,86900.0,86900.0,632,0.26233871319657,0,Basic,10040-016,2018-11-30
108639,58,Female,Langley,Nurse,Married,0,Permanent Resident,57700.0,100200.0,594,0.268523218136027,0,Basic,10680-016,2020-05-30
108640,34,Female,Prince George,Software Developer,Single,0,Citizen,87000.0,87000.0,775,0.0839020965899368,0,Basic,10400-016,2017-02-28
108641,40,Male,West Vancouver,Software Developer,Married,0,Citizen,160400.0,324800.0,614,0.118439939738442,0,Advance,00510-016,2015-10-30
108642,51,Female,Kamloops,Software Developer,Divorced,1,Citizen,127700.0,264300.0,541,0.034036853126085,0,Advance,10460-016,2017-10-30
108643,66,Male,Abbotsford,Veterinarian,Married,2,Citizen,277100.0,559500.0,624,0.344960268543582,0,Premium,10670-016,2019-06-30
108644,39,Male,North Vancouver,Manager,Single,0,Citizen,130800.0,130800.0,603,0.310645608812756,0,Advance,10260-016,2016-08-30
108645,35,Male,Coquitlam,Technician,Single,1,Citizen,64100.0,64100.0,661,0.38487125190202,0,Basic,10170-016,2016-10-30
108646,57,Female,Burnaby,Technician,Single,0,Citizen,65200.0,65200.0,586,0.268048081583527,0,Basic,10300-016,2016-01-30
108647,57,Female,Vancouver,Nurse,Single,0,Citizen,71400.0,71400.0,621,0.205653432062504,0,Basic,00020-016,2019-07-30
108648,41,Male,Victoria,Software Developer,Married,0,Citizen,70500.0,122400.0,741,0.12956417031144,0,Basic,10580-016,2021-03-30
108649,73,Female,Surrey,Doctor,Married,2,Citizen,155100.0,297200.0,637,0.130706906724413,0,Advance,10130-016,2015-05-30
108650,40,Female,Langley,Doctor,Single,0,Permanent Resident,345200.0,345200.0,742,0.0805256530425146,0,Premium,10680-016,2022-11-30
108651,66,Female,Vancouver,Technician,Married,2,Permanent Resident,76600.0,134800.0,693,0.544197563523789,0,Basic,10760-016,2020-06-30
108652,65,Male,Abbotsford,Veterinarian,Married,3,Citizen,174500.0,351000.0,569,0.112235504510752,0,Advance,10670-016,2015-07-30
108653,28,Female,Surrey,Veterinarian,Married,1,Citizen,239200.0,491400.0,771,0.306704267457379,0,Premium,10130-016,2020-04-30
108654,65,Male,Abbotsford,Technician,Married,1,Permanent Resident,52700.0,106900.0,609,0.397873963214192,1,Basic,10670-016,2022-07-30
108655,74,Female,Langley,Nurse,Single,0,Permanent Resident,80300.0,80300.0,630,0.0889644971421394,0,Basic,10680-016,2022-08-30
108656,25,Male,Vernon,Nurse,Divorced,0,Work Permit,64600.0,131100.0,726,0.389334410283546,0,Basic,10420-016,2022-08-30
108657,55,Male,Vancouver,Engineer,Married,1,Citizen,73500.0,141500.0,708,0.561465143063428,0,Basic,00110-016,2017-04-30
108658,23,Female,Vancouver,Engineer,Single,0,Citizen,94000.0,94000.0,676,0.270005446412097,0,Basic,00050-016,2020-05-30
108659,26,Male,Coquitlam,Nurse,Married,1,Work Permit,59300.0,110600.0,588,0.300504606416734,0,Basic,10170-016,2023-02-28
108660,31,Male,Kamloops,Engineer,Married,2,Citizen,97200.0,186600.0,569,0.0220461751723789,0,Basic,10460-016,2018-08-30
108661,53,Male,Surrey,Technician,Married,0,Citizen,73900.0,150300.0,626,0.224030086743539,0,Basic,10200-016,2019-09-30
108662,63,Female,Vancouver,Nurse,Single,0,Citizen,72900.0,72900.0,680,1.08655535904418,0,Basic,10210-016,2015-09-30
108663,62,Male,Burnaby,Nurse,Married,2,Citizen,89700.0,186000.0,733,0.0506951040868095,0,Basic,10730-016,2020-12-30
108664,34,Female,Victoria,Veterinarian,Widowed,0,Citizen,172400.0,357100.0,633,0.336746080828509,0,Advance,10600-016,2016-03-30
108665,60,Female,Vancouver,Software Developer,Single,0,Citizen,71100.0,71100.0,569,0.125566545132292,0,Basic,10080-016,2021-05-30
108666,26,Male,Coquitlam,Technician,Widowed,0,Work Permit,59300.0,106400.0,591,0.952128824275774,0,Basic,10170-016,2022-12-30
108667,31,Female,Langford,Veterinarian,Married,3,Citizen,122600.0,231000.0,715,0.0770695660289268,0,Advance,10610-016,2021-04-30
108668,31,Male,Victoria,Technician,Single,0,Citizen,67300.0,67300.0,667,0.120639512084696,0,Basic,10580-016,2016-06-30
108669,59,Female,Vancouver,Manager,Divorced,0,Citizen,184800.0,324800.0,695,0.337906634280209,1,Basic,10380-016,2021-04-30
108670,48,Male,Victoria,Manager,Married,0,Citizen,161800.0,317400.0,657,0.699529811104506,0,Advance,10600-016,2016-10-30
108671,72,Male,Vancouver,Software Developer,Single,0,Permanent Resident,69900.0,69900.0,747,0.292122192835264,0,Basic,00090-016,2022-02-28
108672,42,Male,Burnaby,Manager,Single,0,Citizen,151100.0,151100.0,783,0.274440692585461,0,Advance,10730-016,2017-08-30
108673,29,Female,Abbotsford,Engineer,Single,0,Citizen,96600.0,96600.0,786,0.0344011510378626,0,Basic,10670-016,2020-05-30
108674,22,Female,Kelowna,Nurse,Single,0,Citizen,63400.0,63400.0,664,0.210446973099042,0,Basic,10430-016,2021-05-30
108675,49,Male,Surrey,Veterinarian,Married,3,Citizen,230500.0,402800.0,609,0.757833224919405,1,Basic,10200-016,2020-08-30
108676,70,Female,Vancouver,Doctor,Single,0,Citizen,330400.0,330400.0,699,0.0868660874692868,0,Premium,00090-016,2020-08-30
108677,60,Female,Vancouver,Veterinarian,Married,1,Citizen,195000.0,380200.0,660,0.4284520933905,0,Advance,00110-016,2016-05-30
108678,35,Female,Coquitlam,Engineer,Single,1,Citizen,92000.0,92000.0,660,0.196172427847085,0,Basic,10170-016,2017-10-30
108679,42,Male,Surrey,Technician,Widowed,0,Permanent Resident,80000.0,166300.0,604,0.22437495906004,0,Basic,10130-016,2022-04-30
108680,51,Male,Vernon,Manager,Single,0,Citizen,190400.0,190400.0,654,0.147017163134443,0,Advance,10420-016,2018-11-30
108681,42,Female,West Vancouver,Doctor,Single,0,Citizen,381400.0,381400.0,627,0.302441867566039,0,Premium,00510-016,2020-02-29
108682,70,Male,Burnaby,Engineer,Married,1,Citizen,145800.0,249400.0,645,0.0770068443664772,0,Advance,10300-016,2016-09-30
108683,30,Male,Surrey,Veterinarian,Married,3,Citizen,294000.0,517600.0,627,0.266337811952691,0,Premium,10200-016,2020-10-30
108684,38,Female,Vancouver,Technician,Divorced,0,Citizen,65800.0,116400.0,682,0.515244328863354,0,Basic,00050-016,2019-12-30
108685,26,Female,Chilliwack,Manager,Single,0,Permanent Resident,106300.0,106300.0,637,0.502242174381372,0,Basic,10660-016,2021-07-30
108686,52,Female,Langford,Nurse,Divorced,0,Citizen,57100.0,107800.0,588,0.166031679728013,0,Basic,10610-016,2019-03-30
108687,73,Male,Abbotsford,Nurse,Widowed,0,Citizen,83100.0,168800.0,678,0.303201475479766,0,Basic,10670-016,2018-11-30
108688,61,Female,Richmond,Manager,Single,0,Citizen,210700.0,210700.0,731,0.0772568274436754,0,Premium,10120-016,2016-02-29
108689,59,Female,Chilliwack,Nurse,Married,3,Citizen,85300.0,146900.0,705,0.513478273334832,0,Basic,10660-016,2016-05-30
108690,64,Male,Kamloops,Software Developer,Married,3,Citizen,96600.0,191600.0,635,0.117554394850497,0,Basic,10460-016,2021-05-30
108691,40,Male,Langford,Manager,Married,2,Citizen,158700.0,320400.0,617,0.49232504803184,0,Advance,10610-016,2015-09-30
108692,57,Male,Vancouver,Software Developer,Married,1,Citizen,176300.0,368700.0,672,0.512381291621917,0,Advance,00050-016,2017-04-30
108693,71,Male,Burnaby,Manager,Divorced,0,Permanent Resident,209000.0,381700.0,703,0.597102975531176,0,Premium,10300-016,2023-02-28
108694,54,Female,Kamloops,Software Developer,Single,0,Citizen,157300.0,157300.0,640,0.670896238133323,0,Advance,10460-016,2018-02-28
108695,34,Female,Vancouver,Nurse,Single,0,Citizen,64200.0,64200.0,634,0.0397999916261977,0,Basic,00280-016,2018-11-30
108696,35,Female,Coquitlam,Nurse,Married,2,Citizen,80700.0,146000.0,681,0.192275185360867,0,Basic,10170-016,2016-06-30
108697,54,Male,Richmond,Engineer,Married,5,Permanent Resident,146600.0,296100.0,661,1.15369695487377,0,Advance,10070-016,2020-11-30
108698,50,Female,Surrey,Technician,Married,5,Citizen,69300.0,132800.0,566,0.275078493817516,1,Basic,10130-016,2017-09-30
108699,64,Female,Nanaimo,Software Developer,Married,0,Citizen,133400.0,260800.0,676,0.175903439453841,0,Advance,10640-016,2015-07-30
108700,70,Female,Kamloops,Veterinarian,Single,0,Citizen,198400.0,198400.0,659,0.416259094450363,0,Advance,10460-016,2016-07-30
108701,57,Female,Surrey,Doctor,Single,0,Citizen,412900.0,412900.0,562,0.185091894978212,0,Premium,10200-016,2019-06-30
108702,65,Female,Vancouver,Manager,Widowed,0,Permanent Resident,122400.0,210800.0,565,0.241596295523893,0,Advance,10060-016,2021-06-30
108703,31,Female,Vancouver,Nurse,Single,0,Permanent Resident,61800.0,61800.0,656,0.303063739767046,0,Basic,00110-016,2022-05-30
108704,52,Female,Vancouver,Veterinarian,Divorced,0,Work Permit,259500.0,533400.0,642,0.122535932585074,1,Basic,10760-016,2022-03-30
108705,27,Male,Surrey,Nurse,Single,0,Citizen,61600.0,61600.0,676,0.1886696954442,0,Basic,10130-016,2020-06-30
108706,22,Female,Victoria,Technician,Single,0,Citizen,69400.0,69400.0,607,0.200474872454138,0,Basic,10600-016,2021-05-30
108707,28,Male,Richmond,Manager,Married,3,Citizen,142000.0,257300.0,676,0.124532445948508,0,Advance,10070-016,2019-12-30
108708,48,Male,Abbotsford,Doctor,Married,3,Citizen,215100.0,405800.0,623,0.576476575869369,0,Premium,10670-016,2021-01-30
108709,42,Female,Burnaby,Software Developer,Widowed,1,Permanent Resident,149100.0,280100.0,650,0.139706123684488,0,Advance,00140-016,2022-10-30
108710,49,Female,Kamloops,Software Developer,Single,0,Work Permit,82700.0,82700.0,698,0.0663273389968331,0,Basic,10460-016,2022-07-30
108711,37,Female,Surrey,Doctor,Married,1,Citizen,264000.0,482900.0,661,0.327444817418393,0,Premium,10130-016,2018-12-30
108712,67,Male,Burnaby,Doctor,Single,1,Citizen,350100.0,350100.0,585,0.0539545387336148,0,Premium,10730-016,2018-11-30
108713,44,Male,Vancouver,Engineer,Single,0,Citizen,125300.0,125300.0,666,0.13336795232699,0,Advance,00280-016,2018-12-30
108714,73,Female,Coquitlam,Doctor,Married,2,Permanent Resident,301700.0,544200.0,660,0.183830818631948,0,Premium,10170-016,2023-04-30
108715,41,Female,Richmond,Doctor,Married,2,Citizen,340000.0,663300.0,643,0.268572006472732,0,Premium,10120-016,2021-05-30
108716,59,Male,Vancouver,Manager,Married,2,Work Permit,176700.0,331900.0,679,0.25091179236635,0,Advance,00020-016,2022-11-30
108717,46,Male,Richmond,Veterinarian,Married,0,Citizen,156900.0,297900.0,665,0.273473027599042,0,Advance,10290-016,2019-06-30
108718,49,Male,Vancouver,Nurse,Married,1,Permanent Resident,65400.0,119400.0,671,0.31665817617302,0,Basic,10150-016,2021-08-30
108719,26,Female,Victoria,Engineer,Married,2,Citizen,61900.0,119900.0,610,0.215343556386478,0,Basic,10580-016,2017-05-30
108720,42,Female,Langley,Manager,Married,1,Work Permit,204300.0,353600.0,564,0.348021282408449,0,Premium,10680-016,2021-11-30
108721,39,Male,Vancouver,Manager,Single,0,Citizen,188300.0,188300.0,625,0.275456443506702,0,Advance,00090-016,2016-12-30
108722,68,Male,Vancouver,Nurse,Single,0,Citizen,59600.0,59600.0,557,0.295504765147808,0,Basic,10210-016,2018-07-30
108723,27,Male,Surrey,Technician,Married,1,Citizen,71700.0,145400.0,568,0.434900226414074,0,Basic,10200-016,2016-09-30
108724,50,Female,Coquitlam,Manager,Widowed,0,Citizen,199900.0,409000.0,707,0.351398117856848,0,Advance,10170-016,2018-09-30
108725,40,Male,Kamloops,Engineer,Divorced,0,Citizen,98800.0,189300.0,714,0.226286561302549,0,Basic,10460-016,2020-09-30
108726,54,Male,Vernon,Veterinarian,Widowed,0,Citizen,106000.0,209300.0,664,0.285399524346638,0,Basic,10420-016,2019-05-30
108727,22,Male,Prince George,Nurse,Married,1,Work Permit,88600.0,180500.0,682,0.172585350338144,0,Basic,10400-016,2022-10-30
108728,66,Female,Victoria,Software Developer,Divorced,0,Permanent Resident,96500.0,193000.0,620,0.143871952431082,0,Basic,10600-016,2023-01-30
108729,24,Male,Surrey,Technician,Widowed,0,Permanent Resident,63900.0,120500.0,671,0.342965499978608,0,Basic,10130-016,2022-11-30
108730,63,Male,Abbotsford,Nurse,Widowed,0,Permanent Resident,56400.0,97400.0,716,0.170463157977481,0,Basic,10670-016,2021-07-30
