CustomerID,NumOpenAccounts,NumClosedAccounts,NumLatePayments,AvgAccountAgeMonths,CreditUtilization,LoanToValue,NumMortgages,TotalDebt,RecurringPayment,NumHardInquiries
108583,13,7,2,53,0.38,0.97,3,71266.83,1477.0,6
108584,14,9,5,201,0.13,1.32,4,49123.85,2373.55,5
108585,1,5,1,9,0.56,1.49,4,8252.04,280.94,3
108586,4,6,1,144,0.45,1.04,4,173480.54,1957.76,2
108587,8,9,2,21,0.89,1.45,0,123140.96,148.8,8
108588,13,3,2,32,0.84,1.01,0,13411.34,2183.95,5
108589,6,5,0,82,0.31,1.25,0,157909.29,2218.92,4
108590,13,4,3,66,0.2,1.25,5,27382.56,1900.91,10
108591,8,0,4,41,0.99,1.09,5,194330.53,1542.74,10
108592,13,9,3,57,0.15,1.49,5,83332.63,1662.1,7
108593,10,2,4,72,0.37,0.84,5,164482.17,1700.22,9
108594,6,2,1,10,0.37,0.68,4,20883.62,771.53,4
108595,2,2,1,65,0.95,1.03,3,118897.99,1418.96,0
108596,2,4,2,112,0.69,0.76,1,23374.15,187.01,2
108597,7,1,0,179,0.44,0.67,2,100112.75,728.33,3
108598,6,9,0,193,0.88,0.93,1,128930.46,141.18,3
108599,8,0,1,12,0.41,1.15,2,121778.63,402.02,5
108600,4,8,2,222,0.89,1.06,4,32141.03,327.91,0
108601,14,10,3,123,0.53,1.04,2,82476.02,1748.81,5
108602,7,7,0,17,0.17,0.52,4,32161.55,2116.93,5
108603,12,6,2,55,0.28,1.12,0,129351.39,2459.04,8
108604,14,2,0,136,0.8,0.66,2,25216.57,664.64,3
108605,3,6,3,197,0.67,0.83,4,150282.7,2232.31,6
108606,2,10,2,196,0.87,0.68,2,197154.88,617.74,6
108607,14,2,2,57,0.17,0.47,2,20493.19,774.84,8
108608,9,8,0,215,0.41,0.35,5,41899.79,1505.36,6
108609,1,2,1,79,0.54,0.68,5,180112.33,2307.34,7
108610,11,7,3,181,0.55,1.44,3,19309.33,2468.27,3
108611,1,6,0,114,0.8,1.24,2,1664.95,1795.62,6
108612,8,8,3,216,0.39,0.84,5,89839.43,729.19,1
108613,7,0,2,58,0.97,1.44,5,56227.23,474.86,9
108614,12,9,3,234,0.37,1.45,1,27936.67,499.97,10
108615,4,0,3,187,0.9,0.44,0,38071.96,1233.02,0
108616,8,8,0,16,0.73,1.49,1,141279.74,1125.45,7
108617,2,9,0,44,0.35,0.52,0,22097.36,2182.93,0
108618,5,4,1,155,0.95,0.96,0,16839.15,1625.2,0
108619,4,10,1,160,0.44,0.9,3,83684.07,2000.91,8
108620,2,1,0,46,0.48,0.63,1,184579.94,1577.28,5
108621,15,6,0,54,0.82,0.78,5,38100.67,1689.12,5
108622,15,2,0,66,0.16,0.5,2,34268.57,103.41,8
108623,7,8,2,20,0.17,1.43,4,172821.4,1545.31,10
108624,12,5,2,175,0.55,1.35,0,49657.51,830.91,8
108625,6,1,1,120,0.36,1.15,1,50415.96,2460.54,3
108626,4,10,1,147,0.23,1.37,4,126452.32,1290.76,3
108627,14,3,1,220,0.75,1.38,5,102366.78,1159.81,8
108628,2,9,2,213,0.51,0.51,4,130057.25,1184.34,0
108629,6,3,3,160,0.95,0.5,4,156353.96,2031.3,10
108630,1,8,0,14,0.84,0.53,4,60851.63,1714.71,5
108631,3,6,2,128,0.47,0.81,1,88414.86,1332.63,7
108632,11,6,1,38,0.81,0.37,1,11667.65,1148.76,5
108633,6,0,1,145,0.83,0.5,5,38025.74,481.74,3
108634,8,5,1,6,0.41,0.72,2,157033.26,2480.4,6
108635,9,9,6,201,0.22,0.47,4,44058.93,918.24,9
108636,13,7,2,18,0.54,0.61,5,40025.22,1144.2,0
108637,9,0,2,117,0.21,0.56,1,171923.02,777.3,2
108638,8,6,2,135,0.43,0.61,5,87340.49,1998.8,1
108639,8,0,6,141,0.25,0.69,1,127626.48,319.62,3
108640,9,8,1,224,0.89,1.14,2,117386.87,1763.39,5
108641,1,7,3,160,0.65,1.37,2,183439.67,2056.77,0
108642,7,2,1,203,0.91,1.33,4,2159.83,901.88,7
108643,6,1,3,116,0.42,1.4,1,125704.85,1002.46,10
108644,7,9,1,28,0.25,1.32,3,124417.78,2246.45,9
108645,15,6,2,232,0.19,1.2,2,79640.73,1564.76,4
108646,4,7,2,14,0.32,0.81,2,183369.23,310.58,4
108647,7,1,1,133,0.81,0.69,1,45699.5,1926.5,5
108648,10,6,3,113,0.58,0.35,2,22149.16,1388.66,2
108649,3,6,0,85,0.21,1.35,4,116988.41,1645.4,1
108650,14,2,0,125,0.97,1.31,4,136134.78,1598.49,7
108651,15,6,1,175,0.39,0.72,3,134258.7,2177.86,10
108652,3,9,3,153,0.76,0.83,3,1459.25,941.7,3
108653,9,8,0,30,0.41,1.49,0,159332.39,1362.45,9
108654,11,0,2,84,0.63,0.42,1,87576.26,1649.55,6
108655,11,9,3,223,0.39,0.35,3,134845.78,1615.93,3
108656,7,9,0,193,0.92,1.19,3,38535.19,2340.32,9
108657,15,7,1,68,0.45,0.61,5,122230.81,2010.36,2
108658,10,5,1,65,0.77,0.51,5,136300.73,724.58,9
108659,5,5,3,234,0.84,0.48,5,4427.51,2208.12,7
108660,3,4,1,141,0.64,0.67,3,106347.0,1134.42,4
108661,8,0,1,147,0.15,0.47,0,19963.8,2247.54,5
108662,7,1,2,21,0.93,0.64,4,22327.87,954.17,6
108663,7,2,0,233,0.76,1.12,3,65662.34,2137.61,2
108664,14,8,2,67,0.28,1.26,5,52594.35,127.46,4
108665,13,1,0,41,0.61,1.43,4,66491.29,484.75,3
108666,9,6,2,239,0.3,1.3,3,111567.42,948.43,5
108667,15,5,2,200,0.43,0.73,3,159809.6,1006.93,4
108668,9,0,1,225,0.89,0.74,3,92369.12,2460.56,10
108669,7,9,3,211,0.73,0.81,4,91849.31,1495.66,2
108670,14,4,3,184,0.98,0.54,4,20635.24,127.91,6
108671,6,7,1,175,0.13,0.71,3,140387.42,839.83,0
108672,10,5,1,104,0.17,1.04,1,116187.56,2144.34,6
108673,9,6,4,202,0.13,0.37,4,9788.0,1376.01,10
108674,15,6,2,123,0.82,0.35,5,160805.13,1465.89,4
108675,11,1,1,186,0.24,0.76,4,194217.61,2131.93,4
108676,3,6,2,214,0.2,1.08,4,17690.86,232.03,8
108677,2,6,1,197,0.37,1.02,0,33488.01,464.61,3
108678,2,2,3,49,0.68,1.03,2,100354.07,637.66,8
108679,14,2,4,183,0.66,0.92,2,195752.7,1884.77,1
108680,6,10,2,101,0.57,0.64,3,187691.32,1100.63,1
108681,14,2,3,201,0.52,1.28,3,28783.43,1905.61,5
108682,12,0,1,180,0.86,0.55,2,184280.99,903.23,4
108683,11,7,5,137,0.77,1.48,1,28296.21,1667.69,1
108684,2,5,1,77,0.79,0.51,4,155476.43,804.16,8
108685,13,9,2,188,0.78,0.88,1,106843.87,1645.97,8
108686,10,3,0,76,0.41,1.41,4,54838.37,384.34,5
108687,1,4,0,13,0.71,1.36,0,41946.32,1544.47,8
108688,1,5,2,75,0.76,1.18,2,45714.69,2212.45,8
108689,9,0,2,202,0.8,1.1,0,79191.36,1823.57,4
108690,12,1,4,97,0.99,1.05,2,47860.17,570.32,9
108691,14,7,3,142,0.14,0.34,5,71419.48,556.58,0
108692,13,7,6,213,0.85,0.95,0,86989.97,1821.48,9
108693,1,6,1,207,0.99,0.87,5,124794.17,1949.92,9
108694,12,4,1,28,0.74,1.36,4,16349.57,1962.52,6
108695,5,0,0,67,0.3,1.24,2,66396.31,1906.0,9
108696,10,8,1,148,0.21,0.9,3,9325.81,744.77,10
108697,12,8,2,109,0.5,0.76,1,97253.59,682.14,7
108698,11,6,2,69,0.69,0.53,2,5739.32,1460.12,5
108699,5,2,1,141,0.83,0.78,1,33175.33,2362.32,10
108700,7,5,3,153,0.13,0.44,0,158296.16,1420.38,10
108701,6,6,2,92,0.89,1.38,2,34241.02,1017.42,0
108702,12,7,2,237,0.67,1.48,3,70565.04,2119.72,4
108703,5,8,1,213,0.4,0.58,3,91130.64,2360.14,7
108704,11,2,2,28,0.97,1.48,5,49672.57,965.39,0
108705,3,3,1,132,0.36,0.44,0,90814.27,760.62,4
108706,2,0,3,37,0.52,0.94,5,95157.61,457.23,8
108707,12,1,2,57,0.46,1.03,5,197157.78,376.5,8
108708,9,7,0,41,0.99,0.6,0,13377.67,2137.12,8
108709,7,9,3,104,0.26,1.5,0,196161.0,693.26,1
108710,15,5,0,182,0.46,1.49,5,22793.54,656.7,10
108711,12,6,1,98,0.59,1.45,4,125156.77,1980.34,1
108712,11,6,5,110,0.56,1.1,3,161259.15,1892.32,7
108713,7,6,2,83,0.16,0.67,2,67329.7,1365.95,4
108714,5,9,1,74,0.25,0.38,5,58810.56,815.07,3
108715,7,1,4,51,0.46,0.59,2,116341.94,1670.16,2
108716,8,2,3,216,0.51,1.15,5,156162.82,1488.34,9
108717,12,9,0,59,0.52,0.95,4,128905.14,1943.46,8
108718,13,3,3,146,0.93,0.85,2,42383.05,2131.01,9
108719,12,2,0,223,0.13,1.3,1,137110.26,939.52,5
108720,6,8,1,71,0.39,0.49,5,74907.43,2070.52,10
108721,10,4,3,113,0.99,1.07,3,59433.97,1294.13,8
108722,11,2,1,34,0.9,0.9,0,5621.89,1946.49,8
108723,13,2,0,200,0.61,1.07,2,2399.24,382.09,6
108724,10,9,0,171,0.17,0.54,1,144640.02,2232.81,3
108725,9,9,3,192,0.18,1.42,5,127750.29,2029.69,2
108726,1,9,1,195,0.16,0.53,4,5249.95,2465.05,3
108727,9,6,4,57,0.98,1.26,5,82403.24,217.01,5
108728,15,5,0,239,0.95,0.58,4,102912.95,696.26,3
108729,6,0,0,144,0.29,0.73,1,117746.68,489.64,10
108730,11,3,3,68,0.81,0.43,0,173915.08,347.34,2
108731,6,1,5,25,0.79,1.4,0,136972.41,1393.82,9
108732,11,6,4,112,0.21,0.54,4,112146.39,2114.44,6
108733,13,8,0,112,0.58,0.68,0,3515.47,750.01,4
108734,3,2,1,125,0.25,0.69,2,120941.99,906.53,4
108735,11,1,1,51,0.82,0.94,2,97938.4,2394.4,6
108736,10,4,2,117,0.11,0.45,0,115342.24,223.56,1
108737,7,7,2,66,0.73,0.94,5,98636.99,2262.36,2
108738,7,8,4,136,0.53,0.6,4,62082.17,2169.29,7
108739,4,6,4,186,0.68,0.73,0,155381.8,507.22,3
108740,4,9,3,38,0.76,0.44,2,3355.47,1429.29,8
108741,13,2,3,146,0.49,0.65,4,73504.68,1076.14,8
108742,11,9,0,157,0.99,1.14,3,34203.5,1238.11,1
108743,13,10,1,21,0.47,1.33,0,174665.66,2060.64,9
108744,6,0,2,68,0.24,0.89,1,183871.23,136.17,10
108745,11,1,4,178,0.12,1.21,1,187397.85,784.17,1
108746,14,7,1,83,0.24,1.49,0,124259.78,1900.13,9
108747,7,9,3,99,0.2,0.49,4,109846.38,173.63,10
108748,3,6,0,53,0.44,1.08,4,55738.0,1594.94,1
108749,4,1,1,118,0.6,0.54,3,177729.16,2287.86,5
108750,14,3,3,55,0.66,0.7,2,5706.23,1692.55,6
108751,13,8,2,236,0.36,1.5,4,128400.71,2030.94,10
108752,2,8,2,69,0.4,1.27,1,183235.99,1588.29,4
108753,3,9,1,27,0.93,0.82,2,57685.37,1841.17,8
108754,7,2,1,198,0.12,0.84,1,79301.41,1232.04,9
108755,2,3,1,69,0.42,0.74,1,10905.34,816.18,5
108756,9,2,4,116,0.57,0.73,2,100372.79,1412.14,0
108757,15,3,3,188,0.57,0.49,2,4725.92,2007.7,4
108758,15,7,1,146,0.6,1.32,1,85770.07,1324.44,7
108759,13,1,6,41,0.58,0.56,1,136637.15,1832.61,8
108760,3,10,2,43,0.32,0.89,0,88859.52,2129.62,10
108761,10,1,2,178,0.56,0.92,5,198338.87,567.24,1
108762,10,2,2,72,0.78,0.88,3,12525.52,735.24,5
108763,5,1,3,234,0.46,0.75,5,47288.49,1646.39,7
108764,6,6,2,62,0.13,0.73,5,4626.94,588.7,2
108765,8,7,2,84,0.94,0.98,3,2597.2,1323.81,10
108766,13,4,5,138,0.2,0.81,2,79266.94,1410.65,8
108767,2,5,3,192,0.24,0.83,3,197426.55,1221.08,9
108768,10,6,5,105,0.51,0.74,1,191400.42,1340.9,6
108769,4,4,2,166,0.58,0.99,2,82120.07,1793.64,9
108770,6,6,2,127,0.42,0.5,1,78409.98,127.75,5
108771,5,5,3,180,0.82,0.61,2,31108.45,2231.4,3
108772,12,6,2,200,0.24,0.62,3,139593.15,259.97,7
108773,2,5,2,72,0.39,1.16,0,181237.11,581.6,8
108774,14,2,0,6,0.91,0.72,4,131873.94,2078.25,1
108775,2,3,2,141,0.69,0.8,2,50885.58,144.17,2
108776,8,2,1,182,0.56,0.99,4,98084.2,1289.38,5
108777,11,8,1,175,0.24,1.28,2,7124.41,270.3,9
108778,5,6,2,191,0.59,0.3,1,106525.9,2289.91,0
108779,3,10,1,140,0.41,1.28,0,139421.22,1595.35,4
108780,6,5,1,94,0.86,1.06,1,187185.84,361.1,1
108781,13,0,2,155,0.8,0.8,0,182769.58,1610.44,8
108782,3,0,4,33,0.89,0.76,1,37606.07,968.76,8
108783,3,6,3,214,0.49,1.14,0,38673.63,1637.98,6
108784,11,6,1,200,0.89,0.32,0,4648.99,1183.01,10
108785,10,3,1,57,0.62,1.02,0,86602.42,1097.35,0
108786,2,2,3,188,0.23,1.01,2,180784.64,2440.23,2
108787,5,9,3,79,0.41,0.37,0,175859.62,1886.89,6
108788,13,5,3,109,0.79,1.29,0,25846.84,1525.16,0
108789,5,5,1,26,0.26,0.63,1,28989.35,744.77,9
108790,8,6,1,148,0.43,1.22,1,17897.41,932.64,10
108791,10,2,0,182,0.4,1.4,1,194307.04,2481.79,0
108792,6,4,2,110,0.33,1.43,2,141759.62,1153.43,3
108793,15,9,1,53,0.28,0.52,3,122713.71,1363.44,4
108794,9,0,3,89,0.53,0.46,4,77800.13,186.99,2
108795,2,10,0,221,0.72,1.31,5,120496.4,1729.55,8
108796,14,8,4,146,0.23,0.83,1,103260.91,2412.38,4
108797,14,0,1,97,0.53,1.21,0,189792.96,1912.52,2
108798,4,4,1,47,0.39,1.11,4,156595.73,1881.6,3
108799,1,9,3,97,0.33,0.66,3,85444.42,1666.69,4
108800,9,1,4,239,0.36,0.73,0,118734.05,1952.71,1
108801,2,2,4,22,0.85,1.18,4,80675.7,985.95,3
108802,12,3,2,206,0.73,1.26,2,67873.67,830.95,2
108803,4,8,0,57,0.3,1.28,3,96410.71,1011.38,10
108804,1,3,2,101,0.89,0.97,0,89823.63,1428.7,8
108805,15,2,2,145,0.93,0.76,3,6667.75,1493.92,2
108806,5,3,4,33,0.63,1.02,0,97999.54,347.36,4
108807,7,10,0,26,0.48,1.13,5,197141.74,1051.84,8
108808,9,0,3,24,0.56,1.13,4,185270.9,2403.12,1
108809,12,6,1,203,0.18,1.28,1,57734.87,816.69,4
108810,8,8,0,113,0.94,1.16,5,24677.85,1767.83,1
108811,12,5,1,34,0.48,0.65,4,104680.23,482.57,0
108812,13,2,1,25,0.34,0.42,0,72532.75,2002.71,3
108813,11,6,0,188,0.67,1.13,1,169117.85,1581.85,6
108814,3,0,1,49,0.94,0.71,5,40909.97,749.79,7
108815,8,2,4,74,0.77,1.36,3,178085.33,1492.23,1
108816,15,8,3,47,0.65,0.86,1,90159.68,464.92,7
108817,13,5,2,126,0.69,0.45,4,160870.58,260.75,7
108818,9,7,2,144,0.79,0.75,2,50551.51,2410.24,10
108819,13,7,4,65,0.65,0.42,4,158276.96,1374.3,9
108820,8,10,3,130,0.86,0.51,3,161978.08,1904.94,0
108821,3,7,1,157,0.92,0.34,2,11668.85,1363.56,6
108822,3,8,1,129,0.74,0.4,1,42964.41,1860.09,5
108823,14,9,2,144,0.43,0.64,2,18963.92,2228.24,8
108824,13,3,3,201,0.8,0.89,2,21224.49,149.24,9
108825,5,9,2,11,0.18,1.06,2,45290.24,599.19,2
108826,2,1,3,13,0.94,1.13,2,196562.92,1193.07,5
108827,4,7,0,23,0.5,0.64,1,147579.75,338.29,6
108828,11,8,1,210,0.16,0.91,2,66144.58,106.94,10
108829,11,9,5,23,0.87,0.69,2,106093.77,205.71,7
108830,10,10,1,141,0.69,1.14,2,27089.83,1234.35,8
108831,1,7,1,148,0.29,1.04,0,157628.84,2352.29,8
108832,14,8,1,209,0.99,0.39,1,43315.02,1120.24,6
108833,2,7,3,61,0.3,0.94,1,196346.84,2363.65,1
108834,13,6,2,29,0.69,1.13,3,106350.59,716.7,4
108835,2,1,2,12,0.5,0.51,4,35879.91,1163.31,3
108836,3,3,6,21,0.34,0.5,1,151443.78,1100.4,0
108837,10,5,1,69,0.42,1.5,3,176897.1,1085.17,3
108838,8,10,1,52,0.25,0.86,1,17818.73,1933.78,6
108839,15,5,3,190,0.59,0.6,5,190770.54,681.68,3
108840,15,1,1,172,0.53,0.78,1,140732.16,1055.86,5
108841,4,8,2,31,0.3,1.08,2,25617.54,2147.34,7
108842,14,10,1,37,0.9,0.93,2,189617.17,1705.29,7
108843,15,2,0,15,0.31,0.34,3,1998.44,1819.72,0
108844,7,0,3,9,0.39,0.89,0,177369.25,123.18,9
108845,4,5,1,169,0.67,1.47,1,177130.64,619.08,9
108846,3,4,0,93,0.69,0.43,1,61301.88,2276.91,10
108847,12,1,3,183,0.88,0.64,0,36322.73,919.94,5
108848,5,2,1,38,0.84,0.32,0,122342.71,497.19,0
108849,12,6,0,114,0.11,0.43,1,134120.74,1648.42,10
108850,5,5,2,67,0.76,0.54,1,21689.03,1561.62,1
108851,5,2,6,155,0.59,0.99,3,24372.7,2154.15,2
108852,14,2,1,203,0.86,0.93,5,130508.8,1981.49,9
108853,11,2,1,67,0.72,1.0,1,176763.63,1069.77,2
108854,5,8,1,132,0.33,0.88,1,16788.04,436.4,7
108855,7,6,7,67,0.15,1.43,2,103520.62,664.39,0
108856,8,10,1,129,0.82,1.0,2,142957.26,704.09,1
108857,9,4,3,62,0.15,0.79,5,57387.53,1394.25,2
108858,7,4,2,45,0.24,1.18,4,36698.41,1839.85,4
108859,14,8,3,15,0.76,1.49,4,128175.35,724.09,1
108860,1,6,6,83,0.38,0.71,1,46017.84,2273.41,2
108861,6,1,3,92,0.9,1.46,4,10642.27,859.94,2
108862,11,3,3,174,0.74,1.06,1,77991.94,433.41,6
108863,1,7,2,232,0.17,1.25,3,34898.74,2203.33,0
108864,6,10,2,104,0.49,1.12,1,53449.57,1058.45,9
108865,4,0,1,53,0.62,1.41,3,129911.58,487.74,0
108866,14,5,5,159,0.22,1.05,5,146536.12,1179.01,1
108867,2,7,2,208,0.17,1.11,4,100323.14,590.25,3
108868,7,2,4,78,0.5,0.68,2,182139.49,1690.6,7
108869,4,1,3,151,0.39,1.19,3,8382.45,1715.3,0
108870,2,6,1,102,0.64,1.41,0,90755.94,1519.72,9
108871,1,10,1,89,0.3,1.23,4,28508.49,1115.84,5
108872,9,9,1,112,0.63,1.01,3,24154.56,1268.67,7
108873,5,1,2,28,0.77,0.71,5,50747.98,2294.92,8
108874,6,4,1,165,0.74,1.29,5,28718.94,381.53,1
108875,6,6,2,168,0.87,0.32,4,179286.36,852.06,9
108876,9,10,4,211,0.35,0.74,1,150101.6,491.88,5
108877,3,8,3,131,0.74,0.42,3,3021.37,187.37,4
108878,11,4,2,124,0.65,0.41,3,110280.92,1275.86,8
108879,6,8,1,121,0.91,0.68,1,175965.8,1482.85,7
108880,13,3,2,10,0.97,0.97,0,71344.26,1919.99,4
108881,14,7,3,15,0.17,1.35,3,97682.71,1055.64,1
108882,5,7,1,98,0.35,1.3,0,103204.53,698.31,6
108883,5,8,5,43,0.41,0.55,0,9245.57,1556.06,6
108884,12,2,1,209,0.57,0.76,2,193814.54,977.74,0
108885,12,5,2,144,0.96,0.79,1,110389.75,1917.73,9
108886,15,5,2,20,0.88,0.58,4,196387.12,1504.83,2
108887,6,9,2,221,0.18,1.33,0,14874.42,784.69,3
108888,5,3,0,93,0.18,0.8,5,125685.74,1766.67,9
108889,15,0,2,19,0.52,0.76,5,133857.23,1903.73,10
108890,10,8,1,175,0.36,0.32,0,158130.55,1994.85,6
108891,5,5,1,230,0.9,0.33,5,77398.95,1973.86,0
108892,2,2,0,6,1.0,1.22,2,53898.81,2415.74,4
108893,1,6,1,107,0.53,1.41,3,101939.62,196.41,4
108894,3,3,4,56,0.23,0.57,1,74114.41,666.96,2
108895,4,8,2,133,0.35,0.82,3,93771.37,764.04,8
108896,7,7,1,47,0.72,1.1,3,189744.3,2407.24,1
108897,9,8,1,48,0.77,1.1,3,90046.19,2126.27,9
108898,4,3,2,55,0.83,1.23,1,6109.7,1281.86,10
108899,6,10,2,49,0.46,0.98,5,17757.04,1605.39,4
108900,12,6,3,83,0.17,1.0,2,48140.06,1783.54,3
108901,15,1,3,219,0.6,1.22,4,187879.7,381.61,5
108902,14,1,4,199,0.81,1.31,1,127906.18,2338.25,7
108903,5,9,0,174,0.28,0.66,2,17784.58,685.57,9
108904,3,7,4,13,0.89,0.47,0,186011.8,2252.68,9
108905,9,6,2,140,0.93,1.1,4,57061.74,1274.18,7
108906,13,1,0,116,0.31,0.44,5,156791.37,1553.66,1
108907,9,9,2,229,0.21,1.13,4,5232.35,138.59,2
108908,4,6,0,174,0.53,0.46,2,148347.57,378.59,9
108909,14,1,0,159,0.4,0.33,5,181931.15,604.94,2
108910,1,0,3,122,0.67,1.12,0,158070.67,1562.99,8
108911,7,5,2,178,0.68,1.16,3,58834.89,1149.76,2
108912,9,5,3,110,0.83,1.36,1,72416.13,2227.82,10
108913,15,7,2,154,0.84,0.43,4,79800.59,1219.29,2
108914,5,10,0,202,0.75,0.46,1,170755.25,1133.64,0
108915,14,0,1,228,0.67,0.4,5,44828.29,2015.15,4
108916,15,3,1,228,0.8,0.46,2,114716.6,2338.52,0
108917,6,4,4,95,0.47,0.32,5,159949.55,1934.71,2
108918,3,1,1,41,0.1,1.15,4,165586.09,714.25,2
108919,11,2,1,186,0.5,0.73,5,99003.21,889.63,7
108920,10,8,4,39,0.95,1.05,3,8116.32,559.5,10
108921,5,2,1,181,0.67,0.44,4,188508.91,282.8,8
108922,8,8,1,212,0.52,1.06,1,55251.04,1225.07,7
108923,4,4,1,196,0.35,0.94,1,114882.6,414.65,5
108924,3,0,3,108,0.81,0.63,5,147481.79,1198.31,4
108925,4,2,3,181,0.14,1.25,3,106160.6,1289.69,5
108926,14,2,1,104,0.5,1.12,0,73553.54,1277.63,9
108927,1,7,1,112,0.21,1.14,4,27219.07,1687.69,2
108928,4,7,3,22,0.37,0.94,4,107433.15,909.67,8
108929,2,8,1,176,0.78,1.15,3,102319.95,1052.46,10
108930,13,2,3,97,0.34,0.58,3,158478.41,1993.87,7
108931,13,6,4,219,0.68,0.8,0,49335.31,2240.47,6
108932,13,0,2,89,0.55,1.33,1,154739.67,145.6,1
108933,7,3,0,170,0.8,0.53,5,161356.55,1299.88,3
108934,4,4,0,72,0.74,0.47,4,88428.7,1941.53,9
108935,9,1,1,135,0.41,0.31,5,171129.01,1768.38,8
108936,14,0,2,234,0.59,0.9,1,185429.59,970.09,5
108937,10,1,0,110,0.42,0.38,1,139538.72,849.19,1
108938,14,4,1,131,0.17,1.0,1,3857.55,2441.32,0
108939,15,1,5,149,0.68,1.17,4,48541.22,590.9,3
108940,14,6,2,73,0.14,1.03,5,149921.81,202.84,7
108941,7,3,1,225,0.55,0.7,4,87803.25,2237.17,3
108942,6,5,2,131,0.83,0.5,0,8444.99,941.8,1
108943,6,10,2,148,0.23,1.08,0,98971.12,2088.83,9
108944,1,6,1,99,0.16,0.49,0,150284.81,2040.21,7
108945,6,2,2,229,0.35,0.82,3,70219.56,1692.17,0
108946,13,0,0,192,0.63,0.66,3,24782.07,2346.13,1
108947,14,6,6,145,0.64,0.38,2,119331.32,2122.49,8
108948,2,8,2,77,0.41,0.39,2,58119.15,1749.37,3
108949,2,7,3,59,0.36,1.38,2,63668.85,514.35,4
108950,8,9,3,33,0.62,0.77,0,41846.05,1914.95,8
108951,15,1,1,214,0.23,1.27,4,158832.18,1816.11,1
108952,10,3,2,114,0.43,0.83,0,100685.04,2492.19,10
108953,3,9,4,136,0.87,1.22,4,163087.41,1154.4,2
108954,1,9,4,105,0.43,0.7,4,101631.4,1417.4,5
108955,8,7,1,128,0.2,0.44,5,180511.59,355.11,2
108956,12,2,4,127,0.34,1.01,5,196226.69,2457.75,5
108957,7,6,2,185,0.23,0.53,4,80423.5,502.69,2
108958,5,0,2,46,0.9,0.92,1,13675.8,1841.27,4
108959,2,3,3,56,0.61,0.47,2,124267.52,903.15,1
108960,1,0,3,34,0.18,1.01,3,113238.32,1010.59,6
108961,3,3,4,154,0.84,1.34,3,80959.97,2116.4,2
108962,15,8,0,188,0.15,1.28,2,157990.07,1342.98,8
108963,14,3,3,142,0.13,1.38,5,81314.57,776.45,4
108964,3,2,2,123,0.84,0.5,0,125613.05,987.39,5
108965,14,5,0,62,0.24,1.24,5,174902.18,1685.88,0
108966,9,6,4,212,0.57,1.49,2,40871.86,866.61,0
108967,10,9,2,223,0.86,0.46,4,84947.67,1057.87,5
108968,1,10,1,52,0.3,0.77,2,183237.81,137.81,5
108969,13,10,4,103,0.88,1.13,3,193912.84,238.67,4
108970,2,2,1,167,0.29,1.19,0,123510.57,358.07,2
108971,15,7,2,109,0.52,0.77,4,129191.54,2395.22,4
108972,1,6,3,180,0.37,1.07,4,26628.71,550.2,3
108973,5,4,0,178,0.66,0.55,0,4091.14,302.83,5
108974,11,8,0,105,0.67,0.84,1,105905.02,1299.58,4
108975,3,3,1,153,0.66,1.17,0,22149.28,2312.14,2
108976,11,3,3,90,0.97,1.03,4,96000.04,1302.9,7
108977,1,10,3,215,0.16,1.35,3,62168.1,1664.83,3
108978,5,5,3,21,0.24,1.0,2,89464.76,1690.14,5
108979,5,8,1,74,0.96,0.51,1,104247.06,1573.87,7
108980,3,6,3,20,0.26,0.74,2,30609.0,986.15,0
108981,12,2,1,130,0.55,0.39,5,114298.59,232.44,5
108982,12,4,2,181,0.13,1.42,5,21026.28,1120.1,10
108983,9,9,2,165,0.11,0.54,1,161284.68,2496.6,9
108984,7,4,2,133,0.22,0.85,5,140755.0,662.88,0
108985,14,6,1,52,0.75,1.27,1,68637.89,142.65,7
108986,8,8,0,21,0.67,1.19,0,109232.89,1049.76,5
108987,13,10,2,123,0.22,1.14,1,57773.59,2279.78,5
108988,6,1,4,230,0.27,0.35,1,15374.64,493.16,0
108989,9,0,0,150,0.86,1.34,2,144456.27,2344.61,9
108990,4,10,1,39,0.52,0.41,4,181057.45,2055.52,0
108991,4,0,7,223,0.66,0.35,5,199145.05,1180.48,7
108992,4,4,0,68,0.52,0.47,0,2845.15,887.87,2
108993,14,0,1,140,0.27,1.39,1,146408.28,2059.85,6
108994,8,1,0,87,0.4,0.98,1,180916.04,381.2,4
108995,2,7,0,95,0.34,1.09,2,119774.58,2186.41,0
108996,7,1,4,156,0.8,0.48,5,118355.99,1575.43,2
108997,5,3,1,56,0.47,0.77,4,121416.32,722.05,8
108998,5,8,7,224,0.87,1.24,3,94463.43,307.55,0
108999,9,8,2,34,0.32,1.14,0,73872.72,2341.3,3
109000,14,8,2,186,0.59,0.44,2,144547.33,1777.54,8
109001,10,1,2,186,0.31,0.67,1,151651.88,1718.03,3
109002,7,3,0,101,0.85,1.2,1,6917.59,1807.61,4
109003,8,10,1,196,0.63,0.47,4,23560.15,2056.86,5
109004,5,2,3,28,0.46,0.33,2,66341.02,1748.8,4
109005,15,9,3,181,0.47,0.5,5,101218.38,597.03,10
109006,3,3,2,20,0.6,0.92,4,193175.17,1260.56,0
109007,8,1,3,222,0.52,0.84,1,174731.75,868.16,2
109008,14,3,2,236,0.47,0.59,0,56532.7,1695.26,0
