ApplicationID,CustomerID,ApplicationDate,DecisionDate,LoanPurpose,LoanAmount,LoanTermMonths,InterestRate,Approved,Status,IsFraudApp,FraudReason,ApplicationLocation,ApplicationDeviceID
220326,103286,2023-06-21,2023-07-10,Car Loan,23000,48,10.83,0,NotApproved,0,,Burnaby,dvc_19668
220327,104261,2024-09-17,2024-10-06,Car Loan,11000,24,10.75,1,Active,1,Document,Vancouver,dvc_78663
220328,100853,2025-04-23,2025-05-11,Wedding,7000,60,8.4,1,Active,0,,Vancouver,dvc_61107
220329,105564,2024-12-04,2024-12-19,Wedding,2000,60,11.19,0,NotApproved,0,,Vancouver,dvc_88620
220330,101817,2023-09-25,2023-10-19,Car Loan,25000,60,11.11,1,Active,0,,Kelowna,dvc_99977
220331,106858,2024-11-28,2024-12-17,Debt consolidation,11000,24,11.5,0,NotApproved,0,,Vernon,dvc_38444
220332,100488,2024-12-21,2025-01-12,Wedding,13000,36,16.68,1,Default,0,,Surrey,dvc_36452
220333,100650,2023-10-14,2023-11-06,Car Loan,16000,36,12.63,0,NotApproved,0,,Richmond,dvc_56585
220334,101519,2025-04-05,2025-04-24,Debt consolidation,33000,12,12.11,0,NotApproved,0,,Chilliwack,dvc_87619
220335,100691,2025-03-20,2025-04-14,Debt consolidation,47000,24,7.27,0,NotApproved,0,,Kelowna,dvc_45430
220336,102078,2023-09-09,2023-09-29,Debt consolidation,11000,12,11.47,0,NotApproved,0,,Surrey,dvc_26100
220337,108593,2023-08-02,2023-08-18,Car Loan,4000,48,14.37,0,NotApproved,0,,Burnaby,dvc_57242
220338,107259,2024-04-19,2024-05-13,Emergency,10000,12,8.85,1,Closed,0,,New Westminster,dvc_57428
220339,107155,2025-03-07,2025-03-30,Car Loan,2000,36,10.77,1,Active,1,Document,Vernon,dvc_78468
220340,107728,2025-03-16,2025-04-04,Car Loan,28000,24,11.62,0,NotApproved,0,,Surrey,dvc_50650
220341,104085,2023-08-30,2023-09-18,Debt consolidation,38000,60,10.37,0,NotApproved,0,,Vancouver,dvc_52601
220342,103839,2023-07-12,2023-07-29,Emergency,7000,24,11.52,1,Active,0,,Burnaby,dvc_70909
220343,103355,2024-05-08,2024-05-28,Wedding,25000,24,10.85,0,NotApproved,0,,Surrey,dvc_79347
220344,101660,2024-10-06,2024-10-29,Debt consolidation,3000,24,11.29,1,Active,0,,Burnaby,dvc_13567
220345,101623,2024-12-01,2024-12-20,Debt consolidation,37000,36,10.19,1,Active,0,,Kamloops,dvc_34538
220346,100099,2023-07-17,2023-08-03,Debt consolidation,25000,24,10.33,0,NotApproved,0,,Port Coquitlam,dvc_75661
220347,100109,2024-01-29,2024-02-20,Wedding,22000,36,10.13,0,NotApproved,1,Document,Kamloops,dvc_22790
220348,100075,2023-08-13,2023-09-02,Wedding,17000,48,8.98,1,Active,0,,Vernon,dvc_16265
220349,101274,2025-03-26,2025-04-18,Car Loan,6000,60,10.04,1,Active,0,,Surrey,dvc_91817
220350,105105,2024-07-25,2024-08-10,Car Loan,1000,24,11.96,0,NotApproved,0,,Richmond,dvc_57848
220351,102404,2023-12-31,2024-01-19,Debt consolidation,8000,60,11.42,1,Active,0,,Nanaimo,dvc_69042
220352,103429,2025-03-22,2025-04-15,Medical expenses,27000,48,10.74,0,NotApproved,0,,Vancouver,dvc_89395
220353,109721,2023-10-27,2023-11-12,Home renovation,6000,24,8.24,1,Active,0,,Surrey,dvc_15755
220354,105770,2024-10-19,2024-11-04,Car Loan,26000,24,13.12,0,NotApproved,0,,West Vancouver,dvc_35466
220355,108732,2024-09-17,2024-10-09,Debt consolidation,27000,48,11.79,0,NotApproved,0,,Richmond,dvc_41978
220356,107318,2024-12-22,2025-01-07,Debt consolidation,39000,48,13.52,1,Active,0,,New Westminster,dvc_30440
220357,106997,2023-06-11,2023-07-01,Car Loan,28000,36,10.07,1,Active,0,,Richmond,dvc_27835
220358,103162,2024-02-12,2024-03-07,Debt consolidation,18000,12,15.46,1,Closed,0,,Burnaby,app_dvc_103162
220359,106445,2025-03-10,2025-04-04,Debt consolidation,13000,36,15.69,0,NotApproved,0,,Kamloops,dvc_94639
220360,109527,2024-11-01,2024-11-25,Debt consolidation,38000,48,15.66,1,Default,0,,Coquitlam,dvc_45590
220361,106864,2025-03-18,2025-04-05,Wedding,18000,24,11.81,1,Active,0,,Nanaimo,dvc_10004
220362,105802,2025-04-27,2025-05-20,Home renovation,14000,48,11.78,1,Active,0,,Coquitlam,dvc_22445
220363,108593,2024-01-30,2024-02-22,Emergency,2000,36,13.07,1,Active,0,,Burnaby,dvc_54320
220364,101821,2025-04-26,2025-05-19,Car Loan,13000,12,12.37,1,Active,0,,New Westminster,dvc_88500
220365,105002,2024-11-30,2024-12-21,Car Loan,23000,48,10.77,1,Active,0,,Port Coquitlam,dvc_70033
220366,104691,2023-10-08,2023-10-27,Debt consolidation,17000,12,11.55,1,Closed,0,,Surrey,dvc_31612
220367,100348,2025-05-02,2025-05-23,Medical expenses,4000,12,10.39,0,NotApproved,0,,Surrey,dvc_16514
220368,101793,2024-08-27,2024-09-17,Home renovation,25000,12,11.73,0,NotApproved,0,,Surrey,dvc_89035
220369,106919,2024-12-10,2024-12-28,Debt consolidation,41000,48,12.76,0,NotApproved,0,,Abbotsford,dvc_45677
220370,100068,2024-03-09,2024-03-30,Car Loan,21000,36,10.4,0,NotApproved,0,,Surrey,dvc_96202
220371,101947,2024-07-04,2024-07-29,Emergency,4000,12,10.59,0,NotApproved,0,,Surrey,dvc_85802
220372,107793,2023-06-10,2023-07-01,Debt consolidation,37000,48,11.78,0,NotApproved,0,,Burnaby,dvc_64716
220373,108931,2025-05-29,2025-06-15,Debt consolidation,25000,12,11.88,1,Pending,0,,Surrey,dvc_42226
220374,102658,2024-10-27,2024-11-14,Medical expenses,6000,24,11.27,0,NotApproved,0,,North Vancouver,dvc_96996
220375,100376,2024-04-07,2024-04-30,Wedding,7000,48,10.56,1,Active,0,,Richmond,dvc_49536
220376,108155,2024-04-17,2024-05-07,Car Loan,28000,48,14.42,0,NotApproved,0,,Kamloops,dvc_63163
220377,103608,2025-03-10,2025-03-28,Wedding,24000,24,10.62,0,NotApproved,0,,Prince George,dvc_74205
220378,100243,2024-10-29,2024-11-23,Travel,1000,36,14.11,0,NotApproved,0,,Victoria,dvc_19647
220379,101562,2024-10-31,2024-11-19,Debt consolidation,19000,12,11.52,1,Active,0,,Langley,dvc_14170
220380,109987,2023-07-16,2023-07-31,Car Loan,10000,36,8.25,1,Active,0,,Prince George,dvc_71978
220381,105526,2023-07-19,2023-08-05,Debt consolidation,28000,24,11.04,0,NotApproved,1,Identity,Surrey,app_dvc_105526
220382,104031,2023-10-26,2023-11-11,Wedding,15000,48,11.65,1,Active,0,,Abbotsford,dvc_69066
220383,104492,2025-02-28,2025-03-23,Wedding,27000,24,10.66,1,Active,0,,Kelowna,app_dvc_104492
220384,104792,2025-01-10,2025-02-01,Home renovation,26000,24,11.06,1,Active,1,Location,Abbotsford,dvc_60173
220385,101469,2024-06-22,2024-07-17,Car Loan,2000,48,15.95,1,Active,0,,Maple Ridge,app_dvc_101469
220386,103255,2023-09-21,2023-10-09,Wedding,23000,12,11.53,1,Closed,0,,Surrey,dvc_61465
220387,104575,2024-12-16,2025-01-07,Wedding,4000,36,11.88,0,NotApproved,0,,Nanaimo,dvc_85947
220388,103667,2023-12-23,2024-01-13,Debt consolidation,26000,12,15.59,1,Default,1,Identity,Vancouver,dvc_91777
220389,105064,2023-08-03,2023-08-21,Car Loan,21000,48,10.79,0,NotApproved,0,,Vancouver,dvc_25304
220390,103731,2023-10-11,2023-10-31,Debt consolidation,41000,36,11.26,1,Active,0,,Vancouver,dvc_76324
220391,100222,2024-05-08,2024-05-23,Emergency,2000,24,11.03,1,Active,0,,Surrey,dvc_54319
220392,100097,2023-07-03,2023-07-20,Car Loan,10000,48,13.01,0,NotApproved,1,Location,Nanaimo,dvc_10771
220393,102728,2023-12-30,2024-01-17,Travel,10000,12,10.59,0,NotApproved,0,,Surrey,dvc_43896
220394,107388,2024-09-13,2024-10-05,Wedding,25000,24,10.3,1,Active,0,,Vancouver,dvc_62206
220395,100972,2023-10-31,2023-11-16,Travel,7000,24,15.48,1,Active,0,,Vancouver,dvc_37353
220396,105492,2024-11-14,2024-12-06,Car Loan,13000,12,14.23,1,Active,0,,Vancouver,dvc_68617
220397,102432,2024-06-25,2024-07-20,Travel,11000,36,15.8,1,Active,0,,Maple Ridge,dvc_42366
220398,108659,2024-04-11,2024-05-04,Home renovation,29000,36,16.83,1,Active,0,,Coquitlam,app_dvc_108659
220399,105555,2023-10-11,2023-10-28,Debt consolidation,35000,12,12.95,0,NotApproved,0,,Vancouver,dvc_23823
220400,106754,2024-10-04,2024-10-20,Debt consolidation,47000,36,11.7,0,NotApproved,1,Identity,Vernon,dvc_60509
220401,103221,2024-12-30,2025-01-21,Debt consolidation,39000,60,14.28,0,NotApproved,0,,Surrey,dvc_84410
220402,101754,2025-03-14,2025-04-02,Debt consolidation,14000,60,11.74,1,Active,0,,North Vancouver,dvc_17750
220403,101111,2025-03-10,2025-03-30,Travel,17000,48,10.57,0,NotApproved,0,,Nanaimo,dvc_47983
220404,106253,2025-05-29,2025-06-16,Car Loan,16000,24,12.89,0,Pending,0,,Langley,dvc_94386
220405,109695,2023-06-01,2023-06-19,Travel,18000,12,11.49,1,Closed,0,,Campbell River,dvc_66263
220406,109583,2024-01-26,2024-02-11,Debt consolidation,26000,24,11.97,0,NotApproved,0,,Langley,dvc_32552
220407,100329,2023-12-28,2024-01-16,Emergency,6000,60,14.51,0,NotApproved,0,,Richmond,dvc_60454
220408,102343,2024-08-07,2024-08-27,Debt consolidation,48000,24,10.92,0,NotApproved,0,,Vancouver,dvc_17620
220409,107458,2024-02-26,2024-03-15,Debt consolidation,48000,36,10.26,0,NotApproved,0,,Vancouver,dvc_83205
220410,109913,2023-08-29,2023-09-15,Debt consolidation,38000,60,10.43,0,NotApproved,0,,Surrey,dvc_94959
220411,102416,2024-02-19,2024-03-06,Debt consolidation,41000,48,15.51,1,Active,0,,Kamloops,dvc_42196
220412,109866,2024-05-26,2024-06-15,Wedding,28000,12,11.82,1,Active,0,,Richmond,dvc_22419
220413,104414,2024-08-13,2024-09-05,Car Loan,1000,12,11.17,1,Active,0,,Victoria,dvc_31837
220414,102994,2025-03-09,2025-03-24,Car Loan,18000,60,11.8,1,Active,0,,Langley,dvc_24776
220415,109973,2024-11-20,2024-12-13,Car Loan,16000,12,11.34,0,NotApproved,1,Location,Port Coquitlam,dvc_64851
220416,107754,2023-08-04,2023-08-20,Debt consolidation,17000,48,11.62,0,NotApproved,0,,Abbotsford,dvc_60710
220417,106603,2024-08-11,2024-08-30,Medical expenses,26000,36,14.08,0,NotApproved,0,,Vancouver,dvc_50710
220418,100633,2025-05-21,2025-06-13,Debt consolidation,20000,12,11.23,1,Default,0,,Vancouver,dvc_50424
220419,100097,2024-05-23,2024-06-10,Car Loan,23000,24,15.1,0,NotApproved,0,,Kamloops,dvc_10771
220420,104911,2023-08-06,2023-08-23,Debt consolidation,34000,60,11.53,1,Default,0,,Surrey,dvc_17339
220421,109062,2023-08-28,2023-09-12,Emergency,10000,48,11.67,1,Active,0,,Surrey,dvc_69528
220422,101729,2025-05-12,2025-05-29,Debt consolidation,27000,36,10.81,0,NotApproved,0,,Chilliwack,dvc_40028
220423,109272,2023-08-08,2023-09-01,Debt consolidation,45000,12,11.88,1,Closed,1,Identity,Surrey,dvc_52187
220424,104833,2023-10-18,2023-11-08,Debt consolidation,37000,12,10.21,0,NotApproved,0,,Vernon,dvc_23973
220425,107602,2024-12-16,2025-01-09,Wedding,16000,36,11.34,1,Active,0,,Surrey,dvc_27645
220426,102659,2023-08-05,2023-08-27,Debt consolidation,18000,12,11.48,1,Closed,0,,New Westminster,dvc_16680
220427,105911,2023-10-21,2023-11-13,Medical expenses,27000,24,11.26,0,NotApproved,0,,Coquitlam,dvc_88397
220428,108700,2024-01-31,2024-02-19,Car Loan,26000,36,15.34,0,NotApproved,0,,Kamloops,app_dvc_108700
220429,104032,2024-08-31,2024-09-17,Debt consolidation,19000,48,10.73,0,NotApproved,0,,Richmond,app_dvc_104032
220430,109862,2024-09-27,2024-10-18,Debt consolidation,16000,60,11.04,0,NotApproved,0,,Kelowna,dvc_58007
220431,105705,2023-06-14,2023-06-29,Debt consolidation,7000,36,14.81,0,NotApproved,0,,Campbell River,dvc_25003
220432,102580,2025-01-14,2025-02-07,Debt consolidation,30000,60,10.88,1,Active,0,,Richmond,dvc_87584
220433,100986,2023-10-08,2023-10-23,Emergency,9000,36,11.95,1,Active,1,Identity,Surrey,dvc_70984
220434,109788,2025-01-31,2025-02-21,Travel,14000,60,10.52,1,Active,0,,Vancouver,dvc_84733
220435,107137,2023-06-07,2023-06-24,Wedding,23000,60,9.0,0,NotApproved,0,,Surrey,dvc_76397
220436,103455,2023-11-14,2023-11-29,Home renovation,25000,36,11.05,1,Active,0,,Burnaby,dvc_48346
220437,106219,2024-10-06,2024-10-22,Emergency,3000,36,8.72,1,Active,0,,Chilliwack,dvc_41080
220438,107046,2024-03-15,2024-04-02,Emergency,7000,36,7.11,1,Active,0,,Surrey,dvc_46310
220439,106424,2024-05-21,2024-06-08,Car Loan,15000,48,11.2,1,Active,0,,Burnaby,dvc_18900
220440,100451,2023-08-01,2023-08-21,Wedding,8000,12,11.79,0,NotApproved,0,,Victoria,dvc_84983
220441,103965,2025-04-10,2025-05-02,Wedding,6000,36,11.63,1,Active,0,,Abbotsford,dvc_31588
220442,107389,2024-12-12,2025-01-03,Home renovation,8000,12,13.23,0,NotApproved,0,,Surrey,dvc_55660
220443,100417,2023-12-07,2023-12-27,Debt consolidation,12000,12,10.62,1,Closed,0,,Vancouver,dvc_10654
220444,104690,2024-01-24,2024-02-08,Debt consolidation,32000,36,11.5,1,Active,0,,Vancouver,dvc_76005
220445,107487,2025-03-10,2025-04-04,Wedding,15000,12,11.2,1,Active,1,Location,West Vancouver,dvc_88853
220446,109416,2024-11-08,2024-12-03,Car Loan,15000,48,10.38,0,NotApproved,0,,Coquitlam,dvc_69061
220447,108127,2024-10-09,2024-10-25,Home renovation,21000,60,11.95,1,Active,0,,Abbotsford,dvc_56285
220448,105057,2025-04-29,2025-05-20,Home renovation,30000,48,11.06,1,Active,0,,Coquitlam,dvc_31242
220449,102197,2025-03-31,2025-04-19,Debt consolidation,18000,36,11.1,1,Active,0,,Langley,dvc_44955
220450,105469,2023-10-25,2023-11-18,Debt consolidation,14000,48,11.56,1,Active,0,,Vancouver,dvc_54953
220451,102164,2024-12-30,2025-01-17,Car Loan,21000,60,14.13,1,Active,0,,Vancouver,dvc_61046
220452,106475,2025-01-06,2025-01-27,Debt consolidation,18000,48,11.83,1,Active,0,,Abbotsford,dvc_72913
220453,104295,2024-12-23,2025-01-16,Car Loan,19000,48,10.15,0,NotApproved,0,,Surrey,dvc_49778
220454,107211,2023-09-10,2023-09-28,Debt consolidation,21000,12,13.09,0,NotApproved,0,,Vancouver,dvc_72563
220455,100767,2024-01-26,2024-02-19,Debt consolidation,13000,12,10.27,1,Closed,0,,Victoria,dvc_34781
220456,108695,2023-07-10,2023-07-27,Car Loan,26000,36,11.84,1,Active,0,,Vancouver,dvc_88543
220457,106943,2024-03-19,2024-04-09,Emergency,5000,48,15.28,1,Active,0,,Vancouver,dvc_58019
220458,103417,2024-11-28,2024-12-21,Car Loan,6000,36,11.98,0,NotApproved,0,,Burnaby,dvc_53943
220459,106587,2024-01-07,2024-01-27,Debt consolidation,8000,12,11.31,1,Closed,0,,Kamloops,dvc_20599
220460,109349,2023-10-15,2023-11-09,Debt consolidation,26000,36,11.17,1,Active,0,,Vancouver,dvc_11235
220461,108877,2024-01-01,2024-01-26,Medical expenses,4000,60,16.48,1,Active,0,,Vancouver,dvc_45866
220462,108553,2023-09-16,2023-10-03,Debt consolidation,46000,60,11.19,1,Active,0,,North Vancouver,dvc_50437
220463,101026,2024-08-10,2024-08-28,Debt consolidation,10000,48,10.0,0,NotApproved,0,,Burnaby,dvc_28252
220464,108027,2024-01-30,2024-02-18,Debt consolidation,8000,24,10.82,0,NotApproved,0,,Kelowna,dvc_40314
220465,106587,2024-04-15,2024-05-03,Debt consolidation,28000,48,12.01,1,Active,1,Identity,Kamloops,dvc_92794
220466,108811,2023-11-21,2023-12-16,Debt consolidation,22000,24,11.59,1,Active,0,,Langley,dvc_75061
220467,107489,2025-03-08,2025-03-23,Debt consolidation,6000,60,10.68,1,Active,0,,Kelowna,dvc_27841
220468,106395,2023-10-23,2023-11-07,Emergency,1000,48,10.1,1,Active,0,,Richmond,dvc_80415
220469,107790,2023-12-27,2024-01-19,Emergency,3000,36,7.83,1,Active,0,,New Westminster,dvc_85632
220470,101538,2025-04-15,2025-05-07,Debt consolidation,4000,60,10.53,0,NotApproved,0,,Surrey,dvc_44363
220471,109266,2023-10-31,2023-11-18,Debt consolidation,22000,60,10.3,0,NotApproved,0,,Langley,dvc_42612
220472,102530,2023-10-14,2023-10-30,Wedding,15000,24,10.85,1,Active,0,,Surrey,dvc_45792
220473,102599,2024-01-14,2024-02-08,Debt consolidation,20000,36,14.14,1,Active,0,,Abbotsford,dvc_73834
220474,102732,2023-12-17,2024-01-03,Debt consolidation,10000,60,11.48,0,NotApproved,0,,Maple Ridge,dvc_89147
220475,107316,2024-11-21,2024-12-14,Debt consolidation,24000,24,11.32,0,NotApproved,0,,New Westminster,dvc_15274
220476,102893,2024-05-05,2024-05-20,Car Loan,21000,36,10.44,1,Active,0,,Vancouver,dvc_25282
220477,105239,2023-12-21,2024-01-12,Home renovation,25000,24,11.73,0,NotApproved,0,,Surrey,dvc_21542
220478,106197,2023-08-09,2023-08-26,Wedding,14000,36,10.69,0,NotApproved,0,,Surrey,dvc_58232
220479,101056,2024-06-13,2024-07-05,Wedding,15000,12,11.4,1,Active,0,,Burnaby,dvc_90691
220480,101927,2024-02-29,2024-03-16,Wedding,9000,24,14.11,1,Active,0,,Coquitlam,dvc_47751
220481,101666,2024-08-21,2024-09-11,Debt consolidation,11000,48,11.88,0,NotApproved,0,,Victoria,dvc_18009
220482,106471,2024-03-07,2024-03-30,Travel,7000,12,8.02,0,NotApproved,0,,Surrey,dvc_61337
220483,102240,2024-02-24,2024-03-13,Debt consolidation,40000,24,11.82,1,Active,1,Identity,Surrey,dvc_41161
220484,105414,2025-01-18,2025-02-07,Wedding,14000,36,10.67,1,Active,0,,Campbell River,dvc_30391
220485,100931,2024-10-09,2024-10-24,Wedding,6000,24,11.69,1,Active,0,,Burnaby,dvc_82792
220486,109184,2024-07-09,2024-07-26,Debt consolidation,33000,60,11.63,1,Active,0,,Vancouver,dvc_19838
220487,107399,2024-05-13,2024-06-06,Wedding,23000,48,11.27,0,NotApproved,0,,Nanaimo,dvc_83450
220488,103436,2025-03-04,2025-03-28,Debt consolidation,4000,36,10.52,1,Active,0,,Surrey,dvc_17550
220489,105079,2024-10-01,2024-10-23,Emergency,9000,24,8.34,1,Active,0,,Victoria,app_dvc_105079
220490,105549,2024-11-13,2024-11-29,Car Loan,1000,36,11.12,0,NotApproved,1,Document,Surrey,dvc_81979
220491,101096,2025-03-06,2025-03-27,Travel,2000,36,11.91,1,Active,0,,Maple Ridge,dvc_72421
220492,102946,2023-10-09,2023-10-31,Travel,15000,60,15.85,0,NotApproved,0,,Port Coquitlam,dvc_19427
220493,102251,2023-06-27,2023-07-13,Debt consolidation,28000,24,15.44,1,Active,0,,Burnaby,dvc_60875
220494,100060,2025-03-08,2025-03-27,Debt consolidation,24000,60,10.97,0,NotApproved,0,,Abbotsford,dvc_21434
220495,107256,2024-08-26,2024-09-14,Medical expenses,22000,48,16.77,1,Active,0,,West Vancouver,dvc_68819
220496,104750,2024-03-24,2024-04-12,Debt consolidation,20000,48,13.09,0,NotApproved,1,Document,Vancouver,dvc_78328
220497,108675,2023-09-27,2023-10-22,Debt consolidation,5000,60,15.44,0,NotApproved,0,,Surrey,dvc_79518
220498,102846,2024-07-20,2024-08-14,Car Loan,9000,48,13.64,0,NotApproved,1,Document,Vancouver,dvc_26387
220499,106585,2024-08-13,2024-09-02,Home renovation,2000,12,16.42,0,NotApproved,0,,Vancouver,dvc_40572
220500,109173,2023-11-09,2023-12-04,Debt consolidation,45000,24,12.28,1,Active,0,,Kelowna,dvc_51075
220501,107592,2024-11-25,2024-12-15,Car Loan,22000,12,15.16,1,Active,0,,Vancouver,dvc_63674
220502,107848,2024-04-30,2024-05-15,Debt consolidation,39000,60,10.36,0,NotApproved,0,,Vancouver,dvc_34527
220503,105887,2024-02-23,2024-03-19,Car Loan,30000,48,10.97,0,NotApproved,1,Document,Chilliwack,dvc_38309
220504,100029,2024-10-12,2024-11-01,Car Loan,19000,12,10.82,1,Default,0,,Vancouver,dvc_52697
220505,106128,2025-02-17,2025-03-10,Car Loan,22000,48,11.24,1,Active,0,,Burnaby,dvc_72203
220506,106601,2024-11-09,2024-11-25,Debt consolidation,7000,60,10.94,0,NotApproved,0,,Surrey,dvc_37381
220507,101408,2025-02-06,2025-02-28,Car Loan,24000,36,11.44,1,Active,0,,Burnaby,dvc_90175
220508,108441,2024-01-09,2024-01-24,Wedding,15000,48,10.27,1,Active,0,,Port Coquitlam,dvc_12755
220509,106742,2023-11-07,2023-11-27,Car Loan,9000,36,15.26,1,Active,0,,Surrey,dvc_47395
220510,104718,2024-02-19,2024-03-15,Wedding,10000,36,11.51,0,NotApproved,0,,Surrey,dvc_77816
220511,109888,2024-11-23,2024-12-18,Debt consolidation,26000,36,11.52,1,Active,0,,Vancouver,dvc_53784
220512,103127,2024-06-24,2024-07-19,Debt consolidation,5000,12,10.34,1,Active,0,,Richmond,app_dvc_103127
220513,105131,2024-07-31,2024-08-21,Wedding,5000,24,10.44,1,Default,0,,Vancouver,dvc_86667
220514,104395,2025-03-04,2025-03-23,Travel,2000,24,10.35,1,Active,0,,Vancouver,dvc_50481
220515,104555,2024-12-27,2025-01-11,Wedding,2000,60,13.8,1,Active,0,,Langford,dvc_90388
220516,104338,2025-02-04,2025-02-25,Wedding,29000,60,12.23,0,NotApproved,0,,Port Coquitlam,app_dvc_104338
220517,101777,2023-12-24,2024-01-16,Medical expenses,21000,36,11.85,1,Active,0,,Vancouver,dvc_97994
220518,104113,2023-08-08,2023-09-02,Car Loan,2000,24,11.64,1,Active,0,,Chilliwack,dvc_15495
220519,105089,2024-07-01,2024-07-18,Travel,5000,12,11.24,0,NotApproved,0,,Vancouver,dvc_34374
220520,102529,2025-01-19,2025-02-11,Home renovation,2000,36,10.89,0,NotApproved,0,,Kelowna,app_dvc_102529
220521,106240,2023-11-09,2023-11-30,Car Loan,10000,48,11.85,0,NotApproved,1,Location,Burnaby,dvc_58374
220522,101900,2023-12-16,2024-01-07,Debt consolidation,13000,60,14.01,1,Active,0,,Vancouver,dvc_74729
220523,108286,2023-11-15,2023-11-30,Car Loan,14000,24,8.11,1,Active,0,,White Rock,dvc_32008
220524,109914,2024-05-27,2024-06-11,Debt consolidation,43000,36,11.16,0,NotApproved,0,,Kamloops,dvc_47880
220525,107372,2023-12-18,2024-01-08,Wedding,11000,48,11.94,1,Active,0,,Coquitlam,dvc_74681
220526,107676,2023-06-23,2023-07-10,Debt consolidation,45000,24,10.27,0,NotApproved,0,,Langley,dvc_33824
220527,109821,2025-05-15,2025-06-05,Car Loan,26000,60,11.43,1,Pending,0,,Richmond,dvc_84742
220528,102623,2023-08-27,2023-09-14,Emergency,3000,36,10.95,1,Active,0,,Richmond,dvc_88862
220529,109053,2024-07-04,2024-07-24,Car Loan,20000,36,11.52,1,Active,0,,Surrey,dvc_19321
220530,107424,2024-10-22,2024-11-12,Wedding,1000,48,10.47,1,Active,1,Document,Vancouver,dvc_85794
220531,102063,2024-10-01,2024-10-16,Wedding,10000,24,12.39,0,NotApproved,0,,Vancouver,dvc_44117
220532,102162,2023-10-21,2023-11-06,Emergency,10000,36,10.78,1,Active,0,,Burnaby,dvc_22604
220533,100080,2024-06-02,2024-06-20,Debt consolidation,14000,36,11.75,1,Active,0,,Abbotsford,dvc_41610
220534,109018,2023-09-15,2023-09-30,Debt consolidation,7000,36,11.75,0,NotApproved,0,,Surrey,app_dvc_109018
220535,100433,2024-05-26,2024-06-19,Car Loan,4000,36,10.13,0,NotApproved,0,,Vancouver,dvc_28299
220536,106691,2024-08-27,2024-09-17,Debt consolidation,41000,36,12.79,1,Active,0,,Maple Ridge,dvc_89640
220537,102615,2024-02-04,2024-02-23,Medical expenses,12000,24,14.62,1,Active,0,,Burnaby,dvc_61454
220538,105461,2024-03-14,2024-04-04,Wedding,20000,24,10.14,0,NotApproved,0,,Kelowna,dvc_29651
220539,100101,2024-08-09,2024-08-31,Debt consolidation,33000,36,11.11,1,Active,0,,Langley,dvc_71353
220540,101731,2024-03-18,2024-04-10,Car Loan,2000,36,11.7,0,NotApproved,0,,Vancouver,dvc_72432
220541,101767,2024-10-22,2024-11-16,Debt consolidation,34000,36,11.76,0,NotApproved,0,,Prince George,dvc_33774
220542,100182,2024-08-29,2024-09-21,Car Loan,29000,48,11.05,0,NotApproved,0,,Coquitlam,dvc_21654
220543,102432,2025-04-29,2025-05-21,Travel,12000,24,13.86,0,NotApproved,0,,Maple Ridge,dvc_46085
220544,104778,2023-06-25,2023-07-14,Car Loan,11000,36,16.03,0,NotApproved,0,,Maple Ridge,dvc_79695
220545,109314,2024-02-04,2024-02-21,Wedding,25000,48,11.5,1,Active,0,,Burnaby,dvc_94430
220546,104111,2024-11-24,2024-12-11,Car Loan,29000,48,14.27,1,Active,0,,Vancouver,dvc_36350
220547,108558,2023-08-19,2023-09-07,Debt consolidation,27000,48,11.2,0,NotApproved,0,,Vancouver,dvc_42136
220548,100768,2024-09-29,2024-10-16,Emergency,2000,36,10.76,1,Active,0,,Maple Ridge,dvc_61472
220549,105416,2024-03-03,2024-03-22,Medical expenses,1000,24,11.69,1,Active,0,,Langley,dvc_39999
220550,106886,2025-04-04,2025-04-21,Car Loan,13000,12,11.49,1,Active,0,,Vancouver,dvc_91288
220551,107644,2025-04-28,2025-05-18,Emergency,3000,12,14.6,0,NotApproved,0,,Port Coquitlam,dvc_64055
220552,100084,2023-06-05,2023-06-23,Debt consolidation,25000,36,11.74,0,NotApproved,0,,Port Coquitlam,dvc_67593
220553,107458,2023-09-30,2023-10-19,Debt consolidation,11000,48,11.37,0,NotApproved,1,Identity,Vancouver,dvc_83205
220554,100018,2024-04-21,2024-05-14,Home renovation,18000,60,13.7,1,Active,0,,Coquitlam,dvc_51620
220555,104870,2024-06-02,2024-06-23,Debt consolidation,45000,36,10.0,1,Active,0,,White Rock,dvc_92461
220556,108506,2024-02-13,2024-03-05,Emergency,3000,60,12.3,1,Active,0,,Langley,dvc_98139
220557,100649,2024-02-15,2024-03-10,Debt consolidation,12000,24,11.71,1,Active,0,,Surrey,dvc_70292
220558,103385,2024-10-14,2024-11-08,Car Loan,4000,36,12.2,0,NotApproved,0,,Langley,dvc_32357
220559,101009,2025-04-30,2025-05-22,Home renovation,12000,60,10.24,0,NotApproved,0,,Vancouver,dvc_93833
220560,106712,2023-08-15,2023-09-07,Emergency,2000,48,11.2,0,NotApproved,0,,Burnaby,dvc_43019
220561,107695,2023-10-22,2023-11-07,Debt consolidation,33000,24,10.14,1,Active,0,,Surrey,dvc_35324
220562,105447,2025-05-08,2025-05-24,Debt consolidation,9000,12,11.46,0,NotApproved,0,,Coquitlam,dvc_62101
220563,104602,2024-03-03,2024-03-26,Debt consolidation,13000,24,10.92,0,NotApproved,0,,Kamloops,app_dvc_104602
220564,102447,2024-01-22,2024-02-13,Debt consolidation,31000,60,10.58,0,NotApproved,0,,Surrey,dvc_44960
